Mean	log2FC	qv	pfam	bbh
Spis_XP_022782405_1	0.289142933675486	1.3244395516821	1.95723083466429e-17	MORN/MORN/MORN/MORN/zf-C3HC4_3/	mahogunin_ring_finger_1
Spis_XP_022782418_1	0.0941738374890251	1.07472328105225	3.43104138425068e-10	PA14/CHGN/	beta_1_4_N_acetyl_galactosaminyltransferase_4
Spis_XP_022782423_1	0.411268008440973	1.06186293158383	1.22599327122912e-13	CPSase_sm_chain/GATase/CPSase_L_D2/CPSase_L_D3/CPSase_L_D2/MGS/	carbamoyl_phosphate_synthase_1
Spis_XP_022782638_1	0.20641938695658	1.012760429838	2.82881373768128e-09	zf-C2H2/	JAZF_zinc_finger_1
Spis_XP_022782649_1	2.72781036130476	1.49899951307301	7.5397335466114e-115	Lectin_C/Lectin_C/Lectin_C/F5_F8_type_C/Lectin_C/Laminin_G_3/Lectin_C/Gal_Lectin/Lectin_C/Lectin_C/Lectin_C/Lectin_C/Lectin_C/Lectin_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/SEA/	mannose_receptor_C_type_1
Spis_XP_022782705_1	0.227004323690608	1.01906527925259	9.99643026895838e-10	Glyco_hydro_1/	lactase
Spis_XP_022782720_1	0.886347633381052	3.73248172858579	3.05269702115621e-209	Granulin/Granulin/	granulin_precursor
Spis_XP_022782850_1	0.257724652244431	1.00345114508794	8.53286073254784e-10	-	DAB2_interacting_protein
Spis_XP_022782904_1	1.13830392876779	1.02366247761321	1.75860229521728e-26	Aldedh/	aldehyde_dehydrogenase_3_family_member_A2
Spis_XP_022782915_1	0.516134411256649	2.95188618395083	6.51310781823345e-105	7tm_2/	G_protein_coupled_receptor_157
Spis_XP_022783021_1	0.379232780936826	1.04994359929842	8.15022373475635e-13	GRAM/GRAM/RabGAP-TBC/	TBC1_domain_family_member_9
Spis_XP_022783033_1	1.64623627922172	1.07765821307234	6.52794967093074e-40	-	uncharacterized protein LOC111323855
Spis_XP_022783052_1	0.270629135341588	1.58757086182578	3.52672788610958e-24	-	uncharacterized protein LOC111323876
Spis_XP_022783157_1	0.417353490380431	1.50103105546024	2.0266416281269e-26	Voltage_CLC/CBS/	chloride_voltage_gated_channel_7
Spis_XP_022783181_1	0.243923150327092	2.15647996605685	9.50348587800085e-45	Avidin/Avidin/	uncharacterized protein LOC111323984
Spis_XP_022783399_1	0.36479161271483	1.40259801485048	1.24009068938402e-21	SNF/	solute_carrier_family_6_member_8
Spis_XP_022783495_1	0.103378130141291	1.54151766103034	1.15579364527254e-24	CECR6_TMEM121/	uncharacterized protein LOC111324250
Spis_XP_022783636_1	0.737810978451267	1.07510351038152	1.28162812029275e-20	Pyr_redox_2/	sulfide_quinone_oxidoreductase
Spis_XP_022783674_1	0.818299887168102	1.47341005639361	7.10807368320394e-40	Peptidase_M17/Peptidase_M17/	putative aminopeptidase W07G4.4
Spis_XP_022783728_1	2.51866583754028	2.05712140923742	7.04172587432167e-187	-	uncharacterized protein LOC111324437
Spis_XP_022783918_1	1.06548114158472	1.88624730330527	1.36045823982999e-76	Yippee-Mis18/	yippee_like_1
Spis_XP_022783975_1	0.944157746732165	3.35383592042947	8.99133363066373e-184	-	myosin-2 heavy chain-like isoform X2
Spis_XP_022784081_1	0.484787262507613	1.10485686663647	3.44059821802949e-16	Aminotran_5/	phosphoserine_aminotransferase_1
Spis_XP_022784086_1	0.389368172756621	1.03383386299925	1.28342249020798e-12	-	uncharacterized protein LOC111324726
Spis_XP_022784299_1	0.472614812635035	1.83212907045119	3.46379044118648e-41	-	uncharacterized protein LOC111324899
Spis_XP_022784321_1	0.637074006326406	1.03136631631665	3.87538722192236e-17	CH/WW/IQ/IQ/IQ/RasGAP/RasGAP_C/	IQ_motif_containing_GTPase_activating_protein_1
Spis_XP_022784393_1	0.598451437961196	1.97587704902047	1.10732480720483e-54	WES_acyltransf/WS_DGAT_C/	uncharacterized protein LOC111324979
Spis_XP_022784592_1	0.849345728932146	1.65223362769405	1.44987211604665e-50	AIRS/AIRS_C/	selenophosphate_synthetase_1
Spis_XP_022784627_1	0.366351018071234	1.25703158647391	1.19254567638553e-17	FANCI_S1-cap/FANCI_S1/FANCI_HD1/FANCI_S2/FANCI_HD2/FANCI_S3/FANCI_S4/	FA_complementation_group_I
Spis_XP_022784680_1	0.392754210107075	1.23291888533456	1.16806122830131e-17	MA3/MA3/	programmed_cell_death_4
Spis_XP_022784890_1	0.485613148645776	1.39806536067497	2.8549532361996e-25	Glyco_hydro_30/Glyco_hydro_30C/	glucosylceramidase_beta
Spis_XP_022784931_1	0.210736523474563	1.01128240703205	2.45801715363072e-09	Glyco_hydro_30/Glyco_hydro_30C/	glucosylceramidase_beta
Spis_XP_022785101_1	0.0709008162817753	1.25347475775789	7.65275850878425e-19	-	uncharacterized protein LOC111325539
Spis_XP_022785111_1	0.796900424411694	1.46381768911287	2.05238636554368e-38	DUF4772/	zinc_finger_protein_395
Spis_XP_022785146_1	0.861783919448706	2.61999058569265	2.57217463240576e-115	GATase/	gamma_glutamyl_hydrolase
Spis_XP_022785307_1	0.439823345681082	1.7072837128065	1.1654333694149e-34	Mito_carr/Mito_carr/Mito_carr/	solute_carrier_family_25_member_16
Spis_XP_022785426_1	1.06366735570011	1.09964494856551	1.48357135546601e-28	EF-hand_7/EF-hand_7/	calmodulin_3
Spis_XP_022785483_1	0.326868483220514	1.2063601826096	2.79813515643145e-15	AMPK1_CBM/AMPKBI/	protein_kinase_AMP_activated_non_catalytic_subunit_beta_2
Spis_XP_022785526_1	5.11369561108758	1.41209929401155	1.58924186387077e-186	DUF4773/	uncharacterized protein LOC111325880
Spis_XP_022785636_1	0.191094046023847	1.18247046101187	2.7284062766634e-12	Folate_rec/	folate_receptor_gamma
Spis_XP_022785667_1	0.684399008422277	1.4458554672772	8.57384839614809e-34	PRAS/	uncharacterized protein LOC111326006
Spis_XP_022785724_1	0.389135026466323	1.51850329701487	5.26303707417687e-26	Cation_ATPase_N/E1-E2_ATPase/Cation_ATPase/Cation_ATPase_C/	ATPase_plasma_membrane_Ca2_transporting_3
Spis_XP_022785798_1	0.521406853167388	1.49074559741086	9.211763126796e-30	Pkinase/	calcium_calmodulin_dependent_protein_kinase_kinase_2
Spis_XP_022785807_1	0.270489841964874	1.05190342462617	5.6652698127384e-11	TANGO2/	transport_and_golgi_organization_2_homolog
Spis_XP_022785850_1	0.803300059445589	1.76262151576518	1.54988517448169e-54	GDP_Man_Dehyd/	UDP_galactose_4_epimerase
Spis_XP_022785885_1	0.886781331607963	1.02124780044331	1.61031798517864e-21	HSF_DNA-bind/	heat_shock_transcription_factor_1
Spis_XP_022785921_1	2.08532759167822	1.01172026155411	9.47140228531051e-44	MITF_TFEB_C_3_N/HLH/	melanocyte_inducing_transcription_factor
Spis_XP_022786195_1	0.353469255205643	1.49006623885581	6.73380366182431e-24	Mito_carr/Mito_carr/Mito_carr/	uncoupling_protein_2
Spis_XP_022786262_1	0.319804975656735	1.43145152414594	4.05365296282355e-21	CCCAP/	serologically_defined_colon_cancer_antigen_8
Spis_XP_022786290_1	1.32575458492566	1.6159689354155	1.90805455933778e-69	Peptidase_S8/P_proprotein/TSP_1/TSP_1/TSP_1/TSP_1/	proprotein_convertase_subtilisin_kexin_type_4
Spis_XP_022786369_1	0.419063549229331	2.16697487283981	4.87125101102541e-53	-	uncharacterized protein LOC111326608 isoform X1
Spis_XP_022786686_1	0.172964047472743	2.0195633336158	4.98822619807437e-40	Collagen/	collagen_triple_helix_repeat_containing_1
Spis_XP_022786701_1	0.282160432915846	2.45326960797696	6.86711396204433e-61	GSH_synth_ATP/	glutathione_synthetase
Spis_XP_022786702_1	0.268580717173023	2.37681720823748	2.23597247980966e-56	GSH_synth_ATP/GSH_synthase/	glutathione_synthetase
Spis_XP_022786703_1	1.0311900418406	1.04805307767311	1.50040890641039e-25	PLAT/Lipoxygenase/	arachidonate_5_lipoxygenase
Spis_XP_022786709_1	22.1496342233792	6.49997456826672	0	2OG-FeII_Oxy_3/	prolyl_4_hydroxylase_transmembrane
Spis_XP_022786913_1	0.108440145993297	1.12547305402672	6.63589142948309e-11	WWE/PARP/	TCDD_inducible_poly_ADP_ribose_polymerase
Spis_XP_022786917_1	111.99656227064	3.59933878576466	0	Transferrin/Transferrin/Transferrin/	lactotransferrin
Spis_XP_022787013_1	1.003494671086	1.31927804139728	4.50683638668492e-38	Abhydrolase_1/	epoxide_hydrolase_4
Spis_XP_022787022_1	0.141662339186837	1.04136890538758	3.31299518519242e-09	GATase/	gamma-glutamyl peptidase 3-like
Spis_XP_022787073_1	1.02363603547099	2.12868936331312	7.82974313463089e-92	Gln-synt_N/Gln-synt_C/	glutamate_ammonia_ligase
Spis_XP_022787110_1	0.0993055000293885	1.14674699934685	1.36437651958034e-11	FXa_inhibition/FXa_inhibition/Zona_pellucida/	CUB_and_zona_pellucida_like_domains_1
Spis_XP_022787119_1	1.42399808053926	3.66949025244944	3.92633203006405e-283	Lipocalin_2/	apolipoprotein_D
Spis_XP_022787216_1	0.668932888119167	2.6599954170018	6.3002244160773e-100	E1_DerP2_DerF2/	NPC_intracellular_cholesterol_transporter_2
Spis_XP_022787233_1	0.539967577958079	1.00712042653084	1.07022345973939e-14	Pkinase_Tyr/	dual_serine_threonine_and_tyrosine_protein_kinase
Spis_XP_022787386_1	0.530588425588089	1.13163903817174	5.17311952560677e-18	WAP/Thyroglobulin_1/Thyroglobulin_1/Thyroglobulin_1/Thyroglobulin_1/WAP/Thyroglobulin_1/Thyroglobulin_1/Antistasin/WAP/WAP/Thyroglobulin_1/Thyroglobulin_1/Thyroglobulin_1/	thyroglobulin
Spis_XP_022787420_1	0.46158388798872	1.33290849682235	2.05649242373635e-22	FAM177/	family_with_sequence_similarity_177_member_A1
Spis_XP_022787457_1	0.0860399373810026	1.0705818319197	2.07581290681816e-10	MIP/	uncharacterized protein LOC111327513
Spis_XP_022787484_1	1.04956306080412	1.53985836241898	1.70395219732639e-52	HLH/	MAX_dimerization_protein_MLX
Spis_XP_022787810_1	0.318234210184548	1.21277257816982	2.16379869279054e-15	Tropomyosin/	tropomyosin-2-like
Spis_XP_022788125_1	1.38281833294908	2.36075902479964	1.00078554096379e-139	adh_short/	short_chain_dehydrogenase_reductase_family_16C_member_5
Spis_XP_022788509_1	0.803452198931748	1.18356882090076	4.01792622053828e-26	Cupin_8/	HSPB1_associated_protein_1
Spis_XP_022788717_1	0.213819767846361	1.81329794858864	4.41800418550773e-30	Xan_ur_permease/	solute_carrier_family_23_member_2
Spis_XP_022788830_1	0.398397605691164	1.58563931708249	1.450178080493e-28	Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/	cadherin_related_23
Spis_XP_022788851_1	2.05192310879865	4.69440761391335	0	-	uncharacterized protein LOC111328636
Spis_XP_022788862_1	0.167064785366791	1.03646370356399	2.65085607951762e-09	-	CWF19-like protein 2
Spis_XP_022788959_1	0.23976951341105	1.07152989896664	8.11189480649811e-11	A_deaminase/	adenosine_monophosphate_deaminase_2
Spis_XP_022788984_1	0.438625019875908	1.4398044813125	3.96682472415532e-25	Arginosuc_synth/	argininosuccinate_synthase_1
Spis_XP_022789013_1	0.382443958569556	1.64232829622785	6.68536943943449e-30	Pur_ac_phosph_N/Metallophos/Metallophos_C/	acid_phosphatase_7_tartrate_resistant_putative_
Spis_XP_022789058_1	0.134843338029138	1.09116917328422	4.55086827546966e-10	DUF758/	TNF_alpha_induced_protein_8_like_3
Spis_XP_022789093_1	4.92818466024807	4.30803561548788	0	-	uncharacterized protein LOC111328830 isoform X2
Spis_XP_022789094_1	0.886266626576913	3.06088304001864	3.93690842001437e-152	I-set/	uncharacterized protein LOC111328831
Spis_XP_022789111_1	0.384212303991031	2.23108408890248	5.80245822458961e-54	I-set/	basigin_Ok_blood_group_
Spis_XP_022789275_1	0.475152243615761	1.11581325300182	2.42498281903347e-16	Pkinase/	serine_threonine_kinase_17a
Spis_XP_022789298_1	0.298800672798903	2.23141356187633	1.06476572904261e-49	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_6/	uncharacterized protein LOC111328999
Spis_XP_022789333_1	0.814284057635112	2.46054207483089	1.56881624677047e-99	CAP/CAP/	GLI_pathogenesis_related_2
Spis_XP_022789336_1	0.806731537259172	2.97932042085011	1.16296868823385e-136	CAP/CAP/	GLI_pathogenesis_related_2
Spis_XP_022789347_1	0.259167484455686	1.14112474756274	1.37000056258485e-12	7tm_1/	prolactin_releasing_hormone_receptor
Spis_XP_022789366_1	0.952770785530228	1.59253382444108	1.1245429199168e-51	Acyltransferase/Acyltransf_C/	1_acylglycerol_3_phosphate_O_acyltransferase_4
Spis_XP_022789417_1	0.468297676117053	1.84036523180721	2.57676037634996e-41	SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/	deleted_in_malignant_brain_tumors_1
Spis_XP_022789543_1	0.559911362393787	2.08946409465638	4.45267921096743e-58	-	uncharacterized protein LOC111329191
Spis_XP_022789606_1	0.364244313330095	1.93890700147062	3.72181334931016e-40	-	uncharacterized protein LOC111329237 isoform X1
Spis_XP_022789615_1	0.197226454420096	1.21404591921338	5.00619412485204e-13	7tm_2/	G_protein_coupled_receptor_157
Spis_XP_022789825_1	0.411651808223767	1.28226415647189	2.23453858410673e-19	NAD_binding_2/6PGD/	phosphogluconate_dehydrogenase
Spis_XP_022789882_1	0.20491826817275	1.03424810531611	1.06020158079571e-09	Sugar_tr/	solute_carrier_family_2_member_8
Spis_XP_022789884_1	0.0941155509164506	1.37547534804902	9.95218632835626e-19	Sugar_tr/	solute_carrier_family_2_member_8
Spis_XP_022789905_1	0.323132726434614	1.85712011527311	3.86159948534013e-35	Sugar_tr/Sugar_tr/	solute_carrier_family_2_member_8
Spis_XP_022789935_1	0.493293602282648	1.04020670017622	1.24357483599995e-14	L27/PDZ/SH3_2/Guanylate_kin/	membrane_palmitoylated_protein_6
Spis_XP_022789964_1	0.409417170221696	1.8099258680022	3.12256660575243e-37	Spot_14/Spot_14/	uncharacterized protein LOC111329509
Spis_XP_022790103_1	0.298149646378463	1.21192848498551	6.33467983521055e-15	Ank_2/Ank_2/Pkinase/	mitogen_activated_protein_kinase_kinase_kinase_19
Spis_XP_022790273_1	0.696139246061606	2.2911790518124	7.16074945522267e-79	E1_DerP2_DerF2/	NPC_intracellular_cholesterol_transporter_2
Spis_XP_022790307_1	0.831272530959954	3.38174902266377	1.55490228921091e-171	Ig_3/Ig_2/	neurotrimin
Spis_XP_022790422_1	0.663253926194069	3.2190519912717	1.20604100108491e-138	AA_permease_2/AA_permease_C/	solute_carrier_family_7_member_2
Spis_XP_022790445_1	5.26530956641451	2.72358000261647	0	Tetraspanin/	CD151_molecule_Raph_blood_group_
Spis_XP_022790488_1	0.692952274654103	1.11764029715243	3.85696771897397e-21	Methyltransf_31/	arsenite_methyltransferase
Spis_XP_022790912_1	0.157126973496284	1.60814767413016	5.71809247370606e-23	Sulfatase/Sulfatase_C/	steroid_sulfatase
Spis_XP_022791104_1	1.16139073014153	1.01644888761137	1.60686785423749e-26	-	uncharacterized protein LOC111330505, partial
Spis_XP_022791140_1	0.318629370083125	1.92990686161001	1.06191168622982e-37	Tetraspanin/	tetraspanin_3
Spis_XP_022791168_1	0.512945953855484	3.08770806298867	3.47084526421199e-114	CRT-like/	crt homolog 2-like
Spis_XP_022791309_1	0.48112115241007	1.73755625259874	1.08771509169409e-37	-	epithelial_splicing_regulatory_protein_1
Spis_XP_022791480_1	0.129967542010637	1.3588410031773	5.08012856199961e-16	-	uncharacterized protein LOC111330795 isoform X1
Spis_XP_022791554_1	1.06589902171486	2.61009916262681	4.01794733925198e-134	-	uncharacterized protein LOC111330854
Spis_XP_022791707_1	1.19436544494167	2.65738566698664	6.28207651932216e-151	EF-hand_7/EF-hand_5/	calbindin_2
Spis_XP_022791744_1	1.18556767230376	3.20137195624421	2.08752000479188e-201	Cellulase/Glyco_hydro_5_C/	endoglycoceramidase-like
Spis_XP_022791813_1	0.967061300259728	1.08897031132072	4.77156616572223e-26	bZIP_1/	activating_transcription_factor_2
Spis_XP_022792070_1	0.16600575293833	1.26868429401325	8.34743263010652e-14	ICL/ICL/	uncharacterized protein LOC111331265
Spis_XP_022792081_1	2.41563445484712	2.80870503909408	3.09789010805977e-299	Carb_anhydrase/	carbonic_anhydrase_12
Spis_XP_022792086_1	1.00610026276142	1.8774330993443	1.40898142841484e-72	Scramblase/	phospholipid_scramblase_1
Spis_XP_022792121_1	0.204056815693578	1.71437558204027	1.6344588852984e-26	zf_ZIC/zf-C2H2/zf-C2H2/	Zic_family_member_4
Spis_XP_022792226_1	0.164388061009351	1.78365265789032	3.25207130247017e-29	Fz/Fz/	frizzled_class_receptor_10
Spis_XP_022792342_1	1.47978695393436	1.4641076266997	1.19398201357168e-63	-	uncharacterized protein LOC111331483
Spis_XP_022792479_1	0.621946245342961	1.28444705952461	2.23430963992388e-25	adh_short/	hydroxysteroid_17_beta_dehydrogenase_12
Spis_XP_022792481_1	0.409684396859342	2.4354554096988	9.82739708906298e-66	Ig_3/	uncharacterized protein LOC111331598
Spis_XP_022792545_1	0.0914857530158032	1.2382313732906	2.3881903160696e-14	-	serum response factor homolog A-like isoform X1
Spis_XP_022792577_1	0.333465698203697	2.22180121270982	8.74576043937413e-51	PTR2/	solute_carrier_family_15_member_4
Spis_XP_022792664_1	0.241584785289317	1.10230964631448	1.6874486509748e-11	Oxysterol_BP/Oxysterol_BP/	oxysterol_binding_protein_like_10
Spis_XP_022792777_1	0.530389359645139	2.47617683143328	8.96184649382689e-77	AA_permease_2/AA_permease_C/	solute_carrier_family_7_member_2
Spis_XP_022792850_1	0.201601877510654	1.02151550029791	2.91795764957112e-09	-	uncharacterized protein LOC111331901 isoform X1
Spis_XP_022792932_1	0.659181296082166	3.00632404351423	1.37844273405199e-122	Pex24p/C2/C2/	myoferlin
Spis_XP_022792934_1	0.381093493278223	2.6781090173857	1.23965641031263e-77	Ferlin_C/	myoferlin
Spis_XP_022792965_1	0.187160709288658	1.60579061169468	7.55891984010051e-23	FerI/C2/C2/	dysferlin
Spis_XP_022792969_1	1.00222669859247	1.11456455584143	8.32842359507752e-28	-	myosin-10-like
Spis_XP_022793091_1	0.630870465248137	2.14777429690155	7.71632861922272e-66	RdRP/	probable RNA-dependent RNA polymerase 1
Spis_XP_022793292_1	0.327613362554537	1.02237472515018	2.68476429266995e-11	Exo_endo_phos/	deoxyribonuclease_1
Spis_XP_022793406_1	0.278309588978459	1.00939523694304	2.62272989788818e-10	V_ATPase_I/	ATPase_H_transporting_V0_subunit_a1
Spis_XP_022793409_1	1.39189320634675	3.57426661749484	4.82557971029448e-268	Tubulin/Tubulin_C/	tubulin_beta_2B_class_IIb
Spis_XP_022793486_1	0.763772084131739	1.00562007570324	1.16873868426816e-18	TNFR_c6/TNFR_c6/Death/	nerve_growth_factor_receptor
Spis_XP_022793535_1	1.21570810711916	1.79594526519692	4.24867214068034e-78	-	peroxiredoxin_like_2B
Spis_XP_022793696_1	0.336131062445354	1.28246982335719	1.502596574755e-17	Aminotran_1_2/	glutamic_oxaloacetic_transaminase_2
Spis_XP_022793722_1	0.590979924389395	3.23093355271309	5.63275338190988e-132	7tm_1/	opsin_4
