cell	UMI_per_cell	total_reads_per_cell	mapped_reads_per_cell	gene_mapped	mapped_reads_per_UMI	sample
WASP0001143	1106	11230	14528	6042	13.1356238698011	DS30
WASP0001144	1243	12901	15617	6412	12.5639581657281	DS30
WASP0001145	544	5737	7069	3048	12.9944852941176	DS30
WASP0001146	395	4515	4760	1811	12.0506329113924	DS30
WASP0001147	270	3198	3020	1059	11.1851851851852	DS30
WASP0001148	914	11285	11692	4044	12.7921225382932	DS30
WASP0001149	2214	20101	26687	11495	12.053748870822	DS30
WASP0001151	442	5196	5318	1943	12.0316742081448	DS30
WASP0001152	153	3278	2337	542	15.2745098039216	DS30
WASP0001153	2021	18502	24388	10088	12.0672934190995	DS30
WASP0001155	1481	14679	19302	8652	13.0330857528697	DS30
WASP0001157	1789	16224	22782	10099	12.7344885410844	DS30
WASP0001158	460	3801	4999	2215	10.8673913043478	DS30
WASP0001159	656	6184	9170	4282	13.9786585365854	DS30
WASP0001161	471	4262	5783	2668	12.2781316348195	DS30
WASP0001165	385	4076	4696	2014	12.1974025974026	DS30
WASP0001166	389	4146	4588	1845	11.7943444730077	DS30
WASP0001169	352	3350	4084	1734	11.6022727272727	DS30
WASP0001170	737	7057	9435	4206	12.8018995929444	DS30
WASP0001171	1231	13884	16361	6894	13.2908204711617	DS30
WASP0001172	604	6366	6960	2546	11.523178807947	DS30
WASP0001174	612	5644	7819	3503	12.7761437908497	DS30
WASP0001178	271	2733	3330	1402	12.2878228782288	DS30
WASP0001179	632	5565	7762	3508	12.2816455696203	DS30
WASP0001181	894	7093	10568	4943	11.8210290827741	DS30
WASP0001182	322	3674	4100	1505	12.7329192546584	DS30
WASP0001183	675	7441	8865	3587	13.1333333333333	DS30
WASP0001184	326	2906	3888	1706	11.9263803680982	DS30
WASP0001185	504	4866	5851	2586	11.609126984127	DS30
WASP0001186	849	8318	10273	4180	12.1001177856302	DS30
WASP0001187	245	3073	3431	1354	14.0040816326531	DS30
WASP0001189	550	4689	6745	3095	12.2636363636364	DS30
WASP0001190	912	9046	11417	4687	12.5186403508772	DS30
WASP0001191	193	1957	2120	837	10.9844559585492	DS30
WASP0001192	1264	13310	17229	7261	13.6305379746835	DS30
WASP0001193	250	3005	3020	986	12.08	DS30
WASP0001196	614	6733	7678	2959	12.5048859934853	DS30
WASP0001198	728	6932	8807	3730	12.0975274725275	DS30
WASP0001199	619	6622	8057	2994	13.016155088853	DS30
WASP0001200	136	1191	1465	633	10.7720588235294	DS30
WASP0001201	262	2494	3350	1478	12.7862595419847	DS30
WASP0001202	670	6925	8408	3426	12.5492537313433	DS30
WASP0001203	982	8896	11791	4939	12.0071283095723	DS30
WASP0001204	319	3983	4003	1372	12.5485893416928	DS30
WASP0001206	232	3057	2904	1149	12.5172413793103	DS30
WASP0001207	917	8849	11758	5270	12.8222464558342	DS30
WASP0001208	1126	10446	14248	6468	12.6536412078153	DS30
WASP0001210	176	1856	1977	773	11.2329545454545	DS30
WASP0001211	2140	22618	28905	12596	13.5070093457944	DS30
WASP0001212	701	6388	8658	3877	12.3509272467903	DS30
WASP0001213	807	8058	10095	4325	12.5092936802974	DS30
WASP0001214	117	1496	1489	567	12.7264957264957	DS30
WASP0001215	758	8162	9849	4064	12.9934036939314	DS30
WASP0001218	378	5446	5308	1941	14.042328042328	DS30
WASP0001219	1713	15891	22606	10173	13.1967308814945	DS30
WASP0001220	1900	21048	25198	10323	13.2621052631579	DS30
WASP0001222	362	3461	4314	1882	11.9171270718232	DS30
WASP0001224	659	8205	8775	3492	13.3156297420334	DS30
WASP0001226	51	575	455	144	8.92156862745098	DS30
WASP0001227	494	5630	6172	2547	12.4939271255061	DS30
WASP0001228	218	2164	2715	1130	12.454128440367	DS30
WASP0001229	1432	15123	19032	8207	13.2905027932961	DS30
WASP0001232	1063	9720	12860	5786	12.0978363123236	DS30
WASP0001233	1105	11207	14794	6470	13.3882352941176	DS30
WASP0001234	436	6019	5861	1784	13.4426605504587	DS30
WASP0001235	1139	10803	14227	6100	12.4907813871817	DS30
WASP0001236	1071	10331	13692	5815	12.7843137254902	DS30
WASP0001237	773	8263	9566	3682	12.3751617076326	DS30
WASP0001238	2266	24052	26515	9538	11.7012356575463	DS30
WASP0001239	2336	26414	30641	12036	13.1168664383562	DS30
WASP0001240	580	6922	7872	2917	13.5724137931034	DS30
WASP0001241	430	4359	5439	2213	12.6488372093023	DS30
WASP0001242	1483	19829	19277	6825	12.9986513823331	DS30
WASP0001243	529	4722	6694	3011	12.6540642722117	DS30
WASP0001245	373	3845	4334	1464	11.6193029490617	DS30
WASP0001246	601	6213	7124	3019	11.8535773710483	DS30
WASP0001247	686	6480	8582	3666	12.5102040816327	DS30
WASP0001248	1461	15207	17960	7062	12.2929500342231	DS30
WASP0001249	893	8644	11220	4843	12.5643896976484	DS30
WASP0001250	438	4363	4967	1835	11.3401826484018	DS30
WASP0001251	662	6778	7953	3283	12.0135951661631	DS30
WASP0001252	405	4799	5218	1947	12.883950617284	DS30
WASP0001253	883	8544	11336	4884	12.8380520951302	DS30
WASP0001255	713	8199	9524	3722	13.3576437587658	DS30
WASP0001256	161	1561	1768	717	10.9813664596273	DS30
WASP0001257	1171	11724	14850	6039	12.6814688300598	DS30
WASP0001260	1453	14751	18539	7894	12.7591190640055	DS30
WASP0001261	1390	15679	18505	7810	13.3129496402878	DS30
WASP0001263	155	1619	1538	548	9.92258064516129	DS30
WASP0001265	485	6152	6366	2425	13.1257731958763	DS30
WASP0001266	715	6518	8876	3921	12.413986013986	DS30
WASP0001267	1266	13283	16030	6507	12.6619273301738	DS30
WASP0001269	371	3611	4161	1771	11.2156334231806	DS30
WASP0001271	245	2025	2450	1025	10	DS30
WASP0001273	373	3662	4436	1934	11.8927613941019	DS30
WASP0001274	171	1701	2099	873	12.2748538011696	DS30
WASP0001275	2088	22799	27727	11649	13.279214559387	DS30
WASP0001276	389	4312	5098	2248	13.1053984575835	DS30
WASP0001277	444	4087	5392	2356	12.1441441441441	DS30
WASP0001278	240	2389	2627	1062	10.9458333333333	DS30
WASP0001279	2749	27844	33700	13235	12.2590032739178	DS30
WASP0001280	653	6969	8125	3076	12.4425727411945	DS30
WASP0001281	1203	16097	17121	5851	14.2319201995012	DS30
WASP0001282	1152	12280	14230	5215	12.3524305555556	DS30
WASP0001284	590	9531	7972	2311	13.5118644067797	DS30
WASP0001285	3561	38119	44335	15872	12.4501544509969	DS30
WASP0001286	1121	11072	13568	5575	12.1034790365745	DS30
WASP0001288	1150	12765	14469	5359	12.5817391304348	DS30
WASP0001290	376	4788	4784	1669	12.7234042553191	DS30
WASP0001291	1120	10315	14416	6411	12.8714285714286	DS30
WASP0001292	172	1533	1530	607	8.8953488372093	DS30
WASP0001294	2416	28108	30507	10985	12.6270695364238	DS30
WASP0001295	335	4325	4451	1586	13.2865671641791	DS30
WASP0001299	559	6335	6709	2212	12.0017889087657	DS30
WASP0001300	2238	24481	27012	10235	12.0697050938338	DS30
WASP0001301	807	7117	9884	4458	12.2478314745973	DS30
WASP0001302	445	5364	5400	1991	12.1348314606742	DS30
WASP0001304	564	5212	6616	2701	11.7304964539007	DS30
WASP0001305	386	3589	4781	2082	12.3860103626943	DS30
WASP0001307	457	7352	6740	1813	14.7483588621444	DS30
WASP0001310	402	4072	5264	2206	13.0945273631841	DS30
WASP0001311	662	7164	8379	3406	12.6570996978852	DS30
WASP0001312	1078	11670	13508	5230	12.530612244898	DS30
WASP0001313	2610	27563	29695	10931	11.3773946360153	DS30
WASP0001315	711	7549	8709	3560	12.2489451476793	DS30
WASP0001318	536	5297	6846	2747	12.7723880597015	DS30
WASP0001319	3201	39961	40889	13047	12.7738206810372	DS30
WASP0001320	126	1291	1404	572	11.1428571428571	DS30
WASP0001321	1014	10781	13064	5013	12.8836291913215	DS30
WASP0001322	485	4562	5612	2478	11.5711340206186	DS30
WASP0001323	566	5597	7066	3019	12.4840989399293	DS30
WASP0001324	396	4478	5017	2038	12.6691919191919	DS30
WASP0001325	1988	20240	25077	10273	12.614185110664	DS30
WASP0001326	527	6493	7078	2769	13.4307400379507	DS30
WASP0001327	1394	15293	17903	7531	12.8428981348637	DS30
WASP0001328	2744	28469	35246	15045	12.8447521865889	DS30
WASP0001329	449	3840	4987	2130	11.1069042316258	DS30
WASP0001331	513	5006	5830	2102	11.364522417154	DS30
WASP0001332	30	396	89	15	2.96666666666667	DS30
WASP0001333	1006	13773	12995	3563	12.9174950298211	DS30
WASP0001334	522	5944	6554	2571	12.5555555555556	DS30
WASP0001335	1084	10995	13048	5049	12.0369003690037	DS30
WASP0001336	1638	16085	20541	8702	12.540293040293	DS30
WASP0001337	674	7786	8324	2874	12.3501483679525	DS30
WASP0001338	558	5488	6457	2423	11.5716845878136	DS30
WASP0001339	1652	17284	19517	7131	11.8141646489104	DS30
WASP0001340	1053	10404	12912	5754	12.2621082621083	DS30
WASP0001341	846	9510	10580	4071	12.5059101654846	DS30
WASP0001342	2648	31059	32463	11384	12.2594410876133	DS30
WASP0001343	600	5849	7456	3190	12.4266666666667	DS30
WASP0001344	457	4938	5470	2151	11.9693654266958	DS30
WASP0001346	991	12211	12061	4945	12.1705348133199	DS30
WASP0001347	227	2239	2416	987	10.6431718061674	DS30
WASP0001348	499	5963	6428	2405	12.8817635270541	DS30
WASP0001349	2023	19799	26678	11702	13.1873455264459	DS30
WASP0001350	336	3563	4190	1644	12.4702380952381	DS30
WASP0001351	484	4640	5732	2477	11.8429752066116	DS30
WASP0001353	1543	16449	20285	9059	13.1464679196371	DS30
WASP0001354	974	13018	13466	4483	13.8254620123203	DS30
WASP0001357	225	2720	2586	950	11.4933333333333	DS30
WASP0001358	1275	11564	15613	6833	12.2454901960784	DS30
WASP0001360	524	4272	5701	2508	10.8797709923664	DS30
WASP0001361	945	10637	11578	4092	12.2518518518519	DS30
WASP0001363	860	7402	9996	4603	11.6232558139535	DS30
WASP0001364	3436	31228	43561	19587	12.6778230500582	DS30
WASP0001365	1110	11589	13978	5807	12.5927927927928	DS30
WASP0001366	1457	13900	20559	9415	14.1105010295127	DS30
WASP0001367	1108	12624	14445	5817	13.0370036101083	DS30
WASP0001368	851	8979	11204	4672	13.165687426557	DS30
WASP0001369	4429	41310	49483	18944	11.1724994355385	DS30
WASP0001370	1033	11515	12983	4617	12.568247821878	DS30
WASP0001371	664	7321	8106	2894	12.2078313253012	DS30
WASP0001373	628	6041	7721	3167	12.2945859872611	DS30
WASP0001374	504	6832	6021	2005	11.9464285714286	DS30
WASP0001375	158	1823	1973	675	12.4873417721519	DS30
WASP0001377	734	8231	8461	3084	11.5272479564033	DS30
WASP0001378	754	11024	10395	3353	13.7864721485411	DS30
WASP0001383	802	9553	10157	3513	12.6645885286783	DS30
WASP0001384	398	3154	4080	1661	10.251256281407	DS30
WASP0002001	229	2042	2540	1177	11.0917030567686	DS30
WASP0002002	369	2913	3801	1774	10.3008130081301	DS30
WASP0002004	9	46	5	2	0.555555555555556	DS30
WASP0002005	628	6770	7508	2888	11.9554140127389	DS30
WASP0002006	1974	20184	23987	9782	12.1514690982776	DS30
WASP0002007	1281	11486	15690	6715	12.248243559719	DS30
WASP0002008	4046	44071	49825	18375	12.314631735047	DS30
WASP0002009	223	2559	2649	965	11.8789237668161	DS30
WASP0002010	683	9721	9823	3408	14.3821376281113	DS30
WASP0002011	853	8752	9989	4248	11.7104337631887	DS30
WASP0002012	1177	9917	14062	6659	11.9473237043331	DS30
WASP0002013	1596	16719	19678	7969	12.3295739348371	DS30
WASP0002014	1964	21593	24119	9724	12.280549898167	DS30
WASP0002015	962	10641	11503	4298	11.9573804573805	DS30
WASP0002016	2180	25774	27358	9813	12.5495412844037	DS30
WASP0002017	452	4450	5754	2514	12.7300884955752	DS30
WASP0002018	245	2786	2657	1060	10.8448979591837	DS30
WASP0002020	346	3186	3983	1842	11.5115606936416	DS30
WASP0002021	1373	12811	15554	6758	11.3284777858704	DS30
WASP0002025	969	8567	11036	4917	11.3890608875129	DS30
WASP0002026	2271	21054	27111	11619	11.9379128137384	DS30
WASP0002029	397	4046	5103	2346	12.8539042821159	DS30
WASP0002030	203	1974	2321	1009	11.4334975369458	DS30
WASP0002031	395	4022	4380	1789	11.0886075949367	DS30
WASP0002033	1220	10682	14260	6591	11.6885245901639	DS30
WASP0002035	140	1355	1442	536	10.3	DS30
WASP0002036	293	2759	3104	1332	10.5938566552901	DS30
WASP0002037	353	3304	4105	1808	11.628895184136	DS30
WASP0002039	922	9341	12371	5518	13.4175704989154	DS30
WASP0002040	309	2707	3527	1638	11.4142394822006	DS30
WASP0002041	879	10302	11233	4444	12.7792946530148	DS30
WASP0002042	176	1859	1991	793	11.3125	DS30
WASP0002043	954	8988	11817	5229	12.3867924528302	DS30
WASP0002044	1851	20212	21051	7568	11.3727714748784	DS30
WASP0002045	893	8456	10708	4773	11.9910414333707	DS30
WASP0002046	94	1019	966	364	10.2765957446809	DS30
WASP0002047	234	2205	2629	1020	11.2350427350427	DS30
WASP0002048	220	1908	2036	912	9.25454545454545	DS30
WASP0002050	1470	17406	17058	6416	11.6040816326531	DS30
WASP0002052	783	7465	9909	4558	12.6551724137931	DS30
WASP0002053	14	201	72	26	5.14285714285714	DS30
WASP0002055	743	6542	8627	4025	11.6110363391655	DS30
WASP0002056	1116	12238	13377	5316	11.9865591397849	DS30
WASP0002057	2791	38397	39435	11614	14.1293443210319	DS30
WASP0002058	1724	18643	20949	8179	12.1513921113689	DS30
WASP0002059	111	1191	1123	375	10.1171171171171	DS30
WASP0002060	1142	9850	13483	6464	11.8064798598949	DS30
WASP0002061	1021	9623	11233	4519	11.001958863859	DS30
WASP0002063	153	1503	1781	706	11.640522875817	DS30
WASP0002066	4613	51996	57426	21016	12.4487318447865	DS30
WASP0002067	126	1003	1297	560	10.2936507936508	DS30
WASP0002068	1207	12013	14717	6447	12.1930405965203	DS30
WASP0002069	500	5705	6325	2482	12.65	DS30
WASP0002072	583	9463	7951	2260	13.6380789022298	DS30
WASP0002073	429	4495	5092	2088	11.8694638694639	DS30
WASP0002075	186	1780	1997	856	10.7365591397849	DS30
WASP0002078	228	2383	2651	1082	11.6271929824561	DS30
WASP0002079	659	6323	8107	3554	12.3019726858877	DS30
WASP0002080	1798	15683	20605	9300	11.4599555061179	DS30
WASP0002082	1676	19756	19940	7050	11.8973747016706	DS30
WASP0002083	2716	28881	32580	13589	11.9955817378498	DS30
WASP0002085	1383	15182	17000	6213	12.292118582791	DS30
WASP0002086	50	488	380	142	7.6	DS30
WASP0002088	739	7567	9276	4055	12.5520974289581	DS30
WASP0002089	873	9746	10367	4196	11.8751431844215	DS30
WASP0002090	467	4979	5207	1936	11.1498929336188	DS30
WASP0002091	940	9353	11287	4859	12.0074468085106	DS30
WASP0002093	92	851	953	406	10.3586956521739	DS30
WASP0002095	1106	16199	14517	4795	13.125678119349	DS30
WASP0002096	1419	14509	17250	7312	12.1564482029598	DS30
WASP0002097	953	7451	9355	4225	9.81636935991605	DS30
WASP0002100	763	6740	8514	3884	11.1585845347313	DS30
WASP0002102	752	7198	8388	3620	11.1542553191489	DS30
WASP0002103	1116	9963	13739	6416	12.3109318996416	DS30
WASP0002104	1298	11827	15242	6631	11.7426810477658	DS30
WASP0002107	361	3578	4494	1948	12.4487534626039	DS30
WASP0002108	370	3686	4363	1971	11.7918918918919	DS30
WASP0002110	693	6328	7646	3303	11.033189033189	DS30
WASP0002111	681	6598	8471	3769	12.43906020558	DS30
WASP0002112	948	8856	11486	5376	12.1160337552743	DS30
WASP0002113	663	8343	8835	3431	13.3257918552036	DS30
WASP0002114	994	9130	11875	5352	11.9466800804829	DS30
WASP0002115	16	195	13	4	0.8125	DS30
WASP0002116	644	5748	7270	3009	11.2888198757764	DS30
WASP0002117	430	4035	5346	2389	12.4325581395349	DS30
WASP0002118	115	1069	1077	392	9.36521739130435	DS30
WASP0002119	871	8423	9851	4334	11.3099885189437	DS30
WASP0002121	1236	12352	14663	6631	11.8632686084142	DS30
WASP0002122	689	5955	7731	3382	11.2206095791001	DS30
WASP0002123	112	1442	1521	473	13.5803571428571	DS30
WASP0002124	631	7731	7867	2824	12.4675118858954	DS30
WASP0002125	1869	20161	23769	8993	12.7174959871589	DS30
WASP0002127	301	2748	3157	1426	10.4883720930233	DS30
WASP0002128	454	4482	5688	2626	12.5286343612335	DS30
WASP0002129	1645	14509	20102	9278	12.2200607902736	DS30
WASP0002131	926	8805	10663	4448	11.5151187904968	DS30
WASP0002133	1259	12611	14368	6382	11.4122319301033	DS30
WASP0002134	408	3863	4584	2114	11.2352941176471	DS30
WASP0002137	1093	9575	12471	5811	11.4098810612992	DS30
WASP0002138	848	8078	9785	4150	11.5389150943396	DS30
WASP0002139	1875	14393	20128	9442	10.7349333333333	DS30
WASP0002140	526	4723	5822	2571	11.0684410646388	DS30
WASP0002141	1810	16415	21804	9898	12.046408839779	DS30
WASP0002143	918	18608	14089	3310	15.3474945533769	DS30
WASP0002144	610	7066	6977	2764	11.4377049180328	DS30
WASP0002145	409	3930	4590	2111	11.2224938875306	DS30
WASP0002146	1403	14093	17310	7362	12.3378474697078	DS30
WASP0002149	2118	21921	24401	9999	11.5207743153919	DS30
WASP0002150	439	5347	5999	2352	13.6651480637813	DS30
WASP0002151	933	12597	12070	3833	12.9367631296892	DS30
WASP0002152	1190	10676	14062	6535	11.8168067226891	DS30
WASP0002156	362	3059	3803	1726	10.5055248618785	DS30
WASP0002159	125	1215	1491	626	11.928	DS30
WASP0002160	750	7403	9027	3937	12.036	DS30
WASP0002161	405	3698	4517	1974	11.1530864197531	DS30
WASP0002163	598	6449	7453	2886	12.4632107023411	DS30
WASP0002165	1112	10848	13030	5570	11.7176258992806	DS30
WASP0002166	3697	39523	45354	16036	12.2677846902894	DS30
WASP0002167	806	8754	9971	4051	12.3709677419355	DS30
WASP0002168	3597	39760	45734	18304	12.7144842924659	DS30
WASP0002169	862	7567	9579	4206	11.1125290023202	DS30
WASP0002170	1054	9517	12874	5758	12.2144212523719	DS30
WASP0002173	2554	27977	30322	11745	11.8723570869225	DS30
WASP0002174	792	7390	9867	4608	12.4583333333333	DS30
WASP0002175	362	5674	6125	1804	16.9198895027624	DS30
WASP0002177	259	3044	2575	1033	9.94208494208494	DS30
WASP0002178	607	6431	6911	2957	11.3855024711697	DS30
WASP0002179	678	7550	8053	2687	11.877581120944	DS30
WASP0002180	1133	10777	12998	5821	11.4721977052074	DS30
WASP0002181	1182	13196	14437	5561	12.2140439932318	DS30
WASP0002182	1848	18556	22368	9744	12.1038961038961	DS30
WASP0002183	1618	14778	19861	9037	12.2750309023486	DS30
WASP0002184	1851	30256	26625	7101	14.3841166936791	DS30
WASP0002185	543	7491	6696	2461	12.3314917127072	DS30
WASP0002187	3163	35212	38182	14266	12.0714511539678	DS30
WASP0002188	1870	17760	22501	9796	12.0326203208556	DS30
WASP0002189	507	5021	5779	2278	11.3984220907298	DS30
WASP0002190	1374	10992	15286	7223	11.1251819505095	DS30
WASP0002191	911	9819	11703	4584	12.8463227222832	DS30
WASP0002192	656	5983	7251	3254	11.0533536585366	DS30
WASP0002193	850	7811	9191	3881	10.8129411764706	DS30
WASP0002194	1746	18099	21216	8735	12.1512027491409	DS30
WASP0002195	1420	9297	11797	5231	8.30774647887324	DS30
WASP0002196	1264	14313	15739	6137	12.4517405063291	DS30
WASP0002197	412	4247	4267	1591	10.3567961165049	DS30
WASP0002198	932	7548	10379	4810	11.1362660944206	DS30
WASP0002199	505	5488	6164	2525	12.2059405940594	DS30
WASP0002200	1810	16847	21733	9969	12.007182320442	DS30
WASP0002202	229	2470	2738	1117	11.9563318777293	DS30
WASP0002203	855	7429	9964	4640	11.6538011695906	DS30
WASP0002204	1297	11359	14998	7026	11.5636083269083	DS30
WASP0002205	150	1379	1460	610	9.73333333333333	DS30
WASP0002207	560	5831	6935	3016	12.3839285714286	DS30
WASP0002208	916	8398	11253	5185	12.2849344978166	DS30
WASP0002209	400	3741	4490	2048	11.225	DS30
WASP0002210	591	5490	7176	3277	12.1421319796954	DS30
WASP0002211	407	4034	4888	2082	12.009828009828	DS30
WASP0002212	450	4193	4992	2147	11.0933333333333	DS30
WASP0002213	117	1243	1300	501	11.1111111111111	DS30
WASP0002214	1115	9565	12947	6095	11.6116591928251	DS30
WASP0002215	499	5619	6025	2402	12.0741482965932	DS30
WASP0002216	1147	10842	14667	6524	12.7872711421099	DS30
WASP0002217	1813	20191	21827	8115	12.0391616105902	DS30
WASP0002218	161	1443	1547	700	9.60869565217391	DS30
WASP0002220	106	992	780	315	7.35849056603774	DS30
WASP0002223	17	128	17	8	1	DS30
WASP0002224	3137	37540	39208	13950	12.4985655084476	DS30
