cell	UMI_per_cell	total_reads_per_cell	mapped_reads_per_cell	gene_mapped	mapped_reads_per_UMI	sample
WASP0001131	368	7219	8030	3314	21.820652173913	DS80
WASP0001133	2667	81507	71701	21649	26.8845144356955	DS80
WASP0001134	457	10300	11618	4207	25.4223194748359	DS80
WASP0001136	985	20337	24775	10669	25.1522842639594	DS80
WASP0001138	805	17979	18773	6351	23.3204968944099	DS80
WASP0001139	403	8515	10736	3917	26.6401985111663	DS80
WASP0001141	2901	70140	74691	27852	25.746639089969	DS80
WASP0001142	2724	56061	66231	27694	24.3138766519824	DS80
WASP0001143	1402	30218	37820	15170	26.9757489300999	DS80
WASP0001144	1619	34482	41411	16600	25.5781346510192	DS80
WASP0001145	715	14927	18369	7825	25.6909090909091	DS80
WASP0001146	498	11948	12482	4603	25.0642570281125	DS80
WASP0001147	334	8340	7745	2579	23.188622754491	DS80
WASP0001148	1172	29699	29809	9620	25.4343003412969	DS80
WASP0001149	2813	53555	70087	29364	24.9153928190544	DS80
WASP0001151	560	13802	13872	4768	24.7714285714286	DS80
WASP0001152	210	8491	5882	1175	28.0095238095238	DS80
WASP0001153	2626	49121	63737	25703	24.2715156130998	DS80
WASP0001155	1888	38658	50927	22559	26.9740466101695	DS80
WASP0001157	2247	43628	59527	25754	26.491766800178	DS80
WASP0001158	585	10084	12888	5585	22.0307692307692	DS80
WASP0001159	810	15980	24093	11137	29.7444444444444	DS80
WASP0001161	581	11184	15152	6825	26.07917383821	DS80
WASP0001165	513	11037	12714	5378	24.7836257309942	DS80
WASP0001166	486	11060	11951	4601	24.5905349794239	DS80
WASP0001169	428	8911	10395	4201	24.2873831775701	DS80
WASP0001170	937	18652	24827	10772	26.4962646744931	DS80
WASP0001171	1519	36161	42628	17563	28.0631994733377	DS80
WASP0001172	802	17317	18225	6297	22.7244389027431	DS80
WASP0001174	793	15082	20473	8967	25.8171500630517	DS80
WASP0001178	346	7435	8778	3566	25.3699421965318	DS80
WASP0001179	786	14757	20023	8907	25.4745547073791	DS80
WASP0001181	1136	18728	27512	12678	24.2183098591549	DS80
WASP0001182	417	9975	10656	3681	25.5539568345324	DS80
WASP0001183	849	19891	23091	8982	27.1978798586573	DS80
WASP0001184	404	7672	10164	4280	25.1584158415842	DS80
WASP0001185	660	12781	15199	6606	23.0287878787879	DS80
WASP0001186	1103	22016	27073	10734	24.5448776065277	DS80
WASP0001187	324	7937	8922	3409	27.537037037037	DS80
WASP0001189	719	12065	17679	8020	24.5883171070932	DS80
WASP0001190	1187	24089	29784	11850	25.0918281381634	DS80
WASP0001191	242	5120	5487	1987	22.6735537190083	DS80
WASP0001192	1595	35239	44515	18283	27.9090909090909	DS80
WASP0001193	319	8099	7643	2196	23.9592476489028	DS80
WASP0001196	803	17764	19825	7292	24.6886674968867	DS80
WASP0001198	917	18509	22618	9222	24.6652126499455	DS80
WASP0001199	774	17535	20935	7474	27.0478036175711	DS80
WASP0001200	171	3285	3900	1629	22.8070175438597	DS80
WASP0001201	343	6822	8988	3932	26.2040816326531	DS80
WASP0001202	861	18053	21709	8721	25.2137049941928	DS80
WASP0001203	1301	24269	31246	12776	24.0169100691776	DS80
WASP0001204	427	10684	10532	3370	24.6651053864169	DS80
WASP0001206	301	8069	7616	2935	25.3023255813954	DS80
WASP0001207	1196	23514	31101	13770	26.0041806020067	DS80
WASP0001208	1432	27534	36885	16417	25.7576815642458	DS80
WASP0001210	237	4988	5273	2080	22.2489451476793	DS80
WASP0001211	2830	59746	76063	32691	26.8773851590106	DS80
WASP0001212	882	17144	23013	10136	26.0918367346939	DS80
WASP0001213	1050	21654	26560	11178	25.2952380952381	DS80
WASP0001214	171	3992	3939	1439	23.0350877192983	DS80
WASP0001215	934	21556	25936	10458	27.7687366167024	DS80
WASP0001218	471	14892	13738	4706	29.1677282377919	DS80
WASP0001219	2151	42296	59346	26340	27.5899581589958	DS80
WASP0001220	2414	56694	66661	26850	27.6143330571665	DS80
WASP0001222	443	8894	10948	4634	24.7133182844244	DS80
WASP0001224	897	21579	22883	8806	25.510590858417	DS80
WASP0001226	74	1535	1199	367	16.2027027027027	DS80
WASP0001227	636	15016	16008	6383	25.1698113207547	DS80
WASP0001228	280	5801	7132	2837	25.4714285714286	DS80
WASP0001229	1820	40489	50050	21127	27.5	DS80
WASP0001232	1369	25228	33838	15092	24.7173119065011	DS80
WASP0001233	1403	29856	38992	16829	27.791874554526	DS80
WASP0001234	542	16009	15014	4165	27.7011070110701	DS80
WASP0001235	1478	28906	36876	15399	24.9499323410014	DS80
WASP0001236	1349	27756	36122	14919	26.7768717568569	DS80
WASP0001237	973	22192	24567	9008	25.2487153134635	DS80
WASP0001238	2979	63601	69050	24004	23.1789191003693	DS80
WASP0001239	2985	69967	80287	30780	26.8968174204355	DS80
WASP0001240	778	18734	20829	7558	26.7724935732648	DS80
WASP0001241	564	11492	14156	5627	25.0992907801418	DS80
WASP0001242	1989	52949	50465	17085	25.3720462543992	DS80
WASP0001243	701	12868	17787	7904	25.3737517831669	DS80
WASP0001245	485	10762	11286	3586	23.2701030927835	DS80
WASP0001246	775	16815	19226	7975	24.8077419354839	DS80
WASP0001247	900	17328	22866	9476	25.4066666666667	DS80
WASP0001248	1888	40297	46747	17818	24.760063559322	DS80
WASP0001249	1118	22995	29552	12496	26.432915921288	DS80
WASP0001250	563	11537	12749	4490	22.6447602131439	DS80
WASP0001251	855	17952	20846	8395	24.3812865497076	DS80
WASP0001252	521	12807	13729	4932	26.3512476007678	DS80
WASP0001253	1143	22309	29639	12587	25.9308836395451	DS80
WASP0001255	894	21687	24582	9236	27.496644295302	DS80
WASP0001256	194	4225	4571	1776	23.5618556701031	DS80
WASP0001257	1546	31414	38861	15404	25.1364812419146	DS80
WASP0001260	1913	39072	48376	20187	25.2880292733926	DS80
WASP0001261	1781	41485	47974	19591	26.9365524985963	DS80
WASP0001263	200	4467	4250	1428	21.25	DS80
WASP0001265	637	16337	16687	6031	26.1962323390895	DS80
WASP0001266	897	17612	23350	10037	26.0312151616499	DS80
WASP0001267	1620	35083	41225	16329	25.4475308641975	DS80
WASP0001269	493	9689	10817	4564	21.9411764705882	DS80
WASP0001271	314	5384	6481	2663	20.640127388535	DS80
WASP0001273	465	9882	11454	4780	24.6322580645161	DS80
WASP0001274	219	4542	5298	2079	24.1917808219178	DS80
WASP0001275	2656	60933	72737	29921	27.3859186746988	DS80
WASP0001276	505	11056	13127	5592	25.9940594059406	DS80
WASP0001277	561	10988	14099	5982	25.1319073083779	DS80
WASP0001278	322	6436	7048	2796	21.888198757764	DS80
WASP0001279	3465	74219	88822	33763	25.6340548340548	DS80
WASP0001280	829	18260	20857	7530	25.1592279855247	DS80
WASP0001281	1490	42248	44033	14387	29.5523489932886	DS80
WASP0001282	1469	32663	37159	12885	25.2954390742001	DS80
WASP0001284	798	25130	20788	5657	26.0501253132832	DS80
WASP0001285	4597	101038	114475	38974	24.902110071786	DS80
WASP0001286	1424	29323	35239	14021	24.7464887640449	DS80
WASP0001288	1482	34370	37824	13204	25.5222672064777	DS80
WASP0001290	516	12681	12368	4117	23.968992248062	DS80
WASP0001291	1407	27631	38290	16780	27.2139303482587	DS80
WASP0001292	224	4001	3973	1481	17.7366071428571	DS80
WASP0001294	3140	75368	79767	27384	25.4035031847134	DS80
WASP0001295	474	11647	11643	4018	24.5632911392405	DS80
WASP0001299	713	17027	17321	5355	24.2931276297335	DS80
WASP0001300	2933	64586	69487	25052	23.691442209342	DS80
WASP0001301	1018	18488	25970	11580	25.5108055009823	DS80
WASP0001302	569	14229	13845	4826	24.3321616871705	DS80
WASP0001304	722	13613	16981	6672	23.5193905817175	DS80
WASP0001305	475	9538	12419	5341	26.1452631578947	DS80
WASP0001307	609	19237	17247	4146	28.320197044335	DS80
WASP0001310	507	10680	13324	5353	26.2800788954635	DS80
WASP0001311	854	19075	21774	8683	25.4964871194379	DS80
WASP0001312	1434	30807	34957	12978	24.3772663877266	DS80
WASP0001313	3408	73864	77509	27346	22.7432511737089	DS80
WASP0001315	946	19768	22623	8971	23.9143763213531	DS80
WASP0001318	676	14371	17793	6937	26.3210059171598	DS80
WASP0001319	4107	106085	104972	30604	25.5592890187485	DS80
WASP0001320	172	3266	3578	1410	20.8023255813953	DS80
WASP0001321	1338	28231	33671	12463	25.1651718983558	DS80
WASP0001322	608	11765	14390	6059	23.6677631578947	DS80
WASP0001323	718	14572	18022	7504	25.100278551532	DS80
WASP0001324	501	11963	13064	5118	26.0758483033932	DS80
WASP0001325	2556	53822	65518	26217	25.633020344288	DS80
WASP0001326	681	17155	18562	7072	27.2569750367107	DS80
WASP0001327	1779	41136	47280	19373	26.5767284991568	DS80
WASP0001328	3605	75968	91974	38204	25.5128987517337	DS80
WASP0001329	560	10121	12938	5390	23.1035714285714	DS80
WASP0001331	650	13272	15133	5254	23.2815384615385	DS80
WASP0001332	43	1049	335	84	7.7906976744186	DS80
WASP0001333	1404	36515	33828	8372	24.0940170940171	DS80
WASP0001334	693	15976	17067	6431	24.6277056277056	DS80
WASP0001335	1402	29175	33201	12236	23.6811697574893	DS80
WASP0001336	2060	42936	53709	22159	26.0723300970874	DS80
WASP0001337	835	20758	21411	6796	25.6419161676647	DS80
WASP0001338	726	14852	16855	6056	23.2162534435262	DS80
WASP0001339	2158	46728	50750	17634	23.5171455050973	DS80
WASP0001340	1378	28017	33969	14927	24.6509433962264	DS80
WASP0001341	1106	25448	27259	10067	24.6464737793852	DS80
WASP0001342	3518	83342	85137	28486	24.2003979533826	DS80
WASP0001343	796	15604	19065	7832	23.9510050251256	DS80
WASP0001344	590	13387	14505	5461	24.5847457627119	DS80
WASP0001346	1275	32554	31155	12382	24.4352941176471	DS80
WASP0001347	282	6019	6296	2493	22.3262411347518	DS80
WASP0001348	637	16295	16855	5951	26.4599686028257	DS80
WASP0001349	2607	52615	70439	30479	27.0191791331032	DS80
WASP0001350	434	9617	11217	4296	25.8456221198157	DS80
WASP0001351	630	12486	15451	6543	24.5253968253968	DS80
WASP0001353	1935	43455	53333	23454	27.5622739018088	DS80
WASP0001354	1273	34766	35034	10880	27.5208169677926	DS80
WASP0001357	291	7399	6733	2338	23.1374570446735	DS80
WASP0001358	1618	30883	41106	17604	25.4054388133498	DS80
WASP0001360	718	11307	14752	6268	20.5459610027855	DS80
WASP0001361	1209	28648	29993	10035	24.808105872622	DS80
WASP0001363	1127	19992	26434	11923	23.455190771961	DS80
WASP0001364	4392	82987	115092	51100	26.2049180327869	DS80
WASP0001365	1530	30782	37021	15087	24.1967320261438	DS80
WASP0001366	1876	37434	54776	24869	29.1982942430704	DS80
WASP0001367	1441	33203	37847	14883	26.264399722415	DS80
WASP0001368	1068	23906	28744	11533	26.9138576779026	DS80
WASP0001369	5814	110142	127530	46275	21.9349845201238	DS80
WASP0001370	1355	30438	33274	11152	24.5564575645756	DS80
WASP0001371	851	19766	21412	7242	25.1609870740306	DS80
WASP0001373	798	16166	19924	7916	24.9674185463659	DS80
WASP0001374	677	17939	15396	4930	22.7415066469719	DS80
WASP0001375	205	5000	5186	1679	25.2975609756098	DS80
WASP0001377	1003	21580	22078	7755	22.011964107677	DS80
WASP0001378	992	29417	26475	7901	26.6885080645161	DS80
WASP0001383	1031	25540	26678	8781	25.8758486905917	DS80
WASP0001384	505	8646	10840	4254	21.4653465346535	DS80
WASP0002001	309	5434	6847	3124	22.1585760517799	DS80
WASP0002002	516	8108	10289	4746	19.9399224806202	DS80
WASP0002004	14	144	19	8	1.35714285714286	DS80
WASP0002005	883	17928	19976	7698	22.6228765571914	DS80
WASP0002006	2740	53684	64348	26260	23.4846715328467	DS80
WASP0002007	1681	30835	41548	17935	24.716240333135	DS80
WASP0002008	5655	117141	133608	50054	23.626525198939	DS80
WASP0002009	315	6826	7246	2648	23.0031746031746	DS80
WASP0002010	941	26287	26283	9202	27.9309245483528	DS80
WASP0002011	1200	23803	26739	11389	22.2825	DS80
WASP0002012	1566	26043	37509	17709	23.9521072796935	DS80
WASP0002013	2229	44640	52379	21135	23.4988784208165	DS80
WASP0002014	2770	57456	63899	25755	23.0682310469314	DS80
WASP0002015	1423	28559	30694	11476	21.5699226985242	DS80
WASP0002016	3098	68774	74243	27121	23.9648160103292	DS80
WASP0002017	610	11839	15373	6649	25.2016393442623	DS80
WASP0002018	363	7654	7376	2991	20.3195592286501	DS80
WASP0002020	481	8591	10670	4896	22.1829521829522	DS80
WASP0002021	1832	33643	40642	17562	22.1844978165939	DS80
WASP0002025	1309	23077	29624	13199	22.6310160427808	DS80
WASP0002026	3123	56179	73195	31522	23.437399935959	DS80
WASP0002029	546	10320	13228	6080	24.2271062271062	DS80
WASP0002030	293	5149	6247	2719	21.320819112628	DS80
WASP0002031	582	11152	12259	5021	21.0635738831615	DS80
WASP0002033	1668	28129	37577	17214	22.5281774580336	DS80
WASP0002035	189	3515	3824	1401	20.2328042328042	DS80
WASP0002036	416	7450	8428	3587	20.2596153846154	DS80
WASP0002037	474	8659	10607	4623	22.3776371308017	DS80
WASP0002039	1231	24657	32909	14734	26.7335499593826	DS80
WASP0002040	418	7185	9214	4213	22.0430622009569	DS80
WASP0002041	1249	27140	30545	12319	24.4555644515613	DS80
WASP0002042	259	5049	5493	2215	21.2084942084942	DS80
WASP0002043	1314	24052	31955	14256	24.3188736681887	DS80
WASP0002044	2715	54215	56931	20830	20.9690607734807	DS80
WASP0002045	1229	22534	28639	12730	23.3026851098454	DS80
WASP0002046	136	2724	2508	924	18.4411764705882	DS80
WASP0002047	314	5886	7177	2812	22.8566878980892	DS80
WASP0002048	306	5181	5363	2379	17.5261437908497	DS80
WASP0002050	2113	45728	45460	17166	21.5144344533838	DS80
WASP0002052	1084	20103	26000	11755	23.9852398523985	DS80
WASP0002053	20	476	208	80	10.4	DS80
WASP0002055	1044	17495	22992	10622	22.0229885057471	DS80
WASP0002056	1596	33356	35974	14323	22.5401002506266	DS80
WASP0002057	4046	102352	106448	32681	26.3094414236283	DS80
WASP0002058	2438	49830	56308	21969	23.0959803117309	DS80
WASP0002059	157	3358	2989	968	19.0382165605096	DS80
WASP0002060	1534	26285	35844	17128	23.3663624511082	DS80
WASP0002061	1414	25460	29284	11703	20.7100424328147	DS80
WASP0002063	220	3932	4596	1822	20.8909090909091	DS80
WASP0002066	6583	139332	155308	58260	23.5922831535774	DS80
WASP0002067	163	2757	3372	1430	20.6871165644172	DS80
WASP0002068	1593	32273	39212	17161	24.6151914626491	DS80
WASP0002069	720	15057	17230	6853	23.9305555555556	DS80
WASP0002072	902	25347	21467	6253	23.7993348115299	DS80
WASP0002073	609	11886	13515	5478	22.192118226601	DS80
WASP0002075	260	4956	5487	2337	21.1038461538462	DS80
WASP0002078	327	6237	6836	2775	20.9051987767584	DS80
WASP0002079	902	16674	21684	9557	24.039911308204	DS80
WASP0002080	2423	42297	55224	24823	22.7915806851011	DS80
WASP0002082	2441	53106	53929	19303	22.0929946743138	DS80
WASP0002083	3746	76956	86967	36136	23.2159636946076	DS80
WASP0002085	1993	40984	46006	17156	23.0837932764676	DS80
WASP0002086	72	1339	1061	407	14.7361111111111	DS80
WASP0002088	992	19820	24560	10752	24.758064516129	DS80
WASP0002089	1211	25686	27610	11162	22.7993393889348	DS80
WASP0002090	669	13590	14082	5297	21.0493273542601	DS80
WASP0002091	1299	24772	29746	12669	22.8991531947652	DS80
WASP0002093	136	2179	2409	1003	17.7132352941176	DS80
WASP0002095	1680	43545	39219	13175	23.3446428571429	DS80
WASP0002096	1940	38293	45547	19385	23.4778350515464	DS80
WASP0002097	1315	19824	24961	11178	18.9817490494297	DS80
WASP0002100	1024	18029	22658	10291	22.126953125	DS80
WASP0002102	1020	18964	21783	9197	21.3558823529412	DS80
WASP0002103	1461	26473	36625	17077	25.0684462696783	DS80
WASP0002104	1776	31832	41077	17867	23.1289414414414	DS80
WASP0002107	496	9254	11686	5045	23.5604838709677	DS80
WASP0002108	542	9559	11470	5143	21.1623616236162	DS80
WASP0002110	984	16713	20608	8890	20.9430894308943	DS80
WASP0002111	920	17478	22774	10121	24.754347826087	DS80
WASP0002112	1283	23125	30546	14200	23.8082618862042	DS80
WASP0002113	943	22368	23486	9086	24.9056203605514	DS80
WASP0002114	1364	24901	31768	14242	23.2903225806452	DS80
WASP0002115	23	475	35	13	1.52173913043478	DS80
WASP0002116	877	15458	19260	7909	21.9612314709236	DS80
WASP0002117	586	10685	14257	6369	24.3293515358362	DS80
WASP0002118	166	2979	2915	1033	17.5602409638554	DS80
WASP0002119	1195	22416	26390	11524	22.0836820083682	DS80
WASP0002121	1668	32761	39125	17657	23.4562350119904	DS80
WASP0002122	966	15953	21056	9205	21.7971014492754	DS80
WASP0002123	163	3840	4096	1338	25.1288343558282	DS80
WASP0002124	936	20319	20967	7655	22.400641025641	DS80
WASP0002125	2549	53786	63498	24265	24.9109454688113	DS80
WASP0002127	402	7388	8323	3728	20.7039800995025	DS80
WASP0002128	620	11898	14967	6921	24.1403225806452	DS80
WASP0002129	2196	38723	53239	24407	24.2436247723133	DS80
WASP0002131	1244	23549	28366	11885	22.8022508038585	DS80
WASP0002133	1775	33745	38997	17263	21.9701408450704	DS80
WASP0002134	565	9913	11849	5438	20.9716814159292	DS80
WASP0002137	1489	25811	33577	15555	22.5500335795836	DS80
WASP0002138	1176	21440	26211	11128	22.2882653061225	DS80
WASP0002139	2438	38890	54667	25489	22.4228876127974	DS80
WASP0002140	708	12591	15500	6755	21.8926553672316	DS80
WASP0002141	2447	43822	57971	26187	23.6906416019616	DS80
WASP0002143	1440	49699	38503	9850	26.7381944444444	DS80
WASP0002144	870	18733	18798	7483	21.6068965517241	DS80
WASP0002145	576	10512	12163	5547	21.1163194444444	DS80
WASP0002146	1874	38097	46460	19824	24.7918890074707	DS80
WASP0002149	2977	58115	64972	26578	21.8246556936513	DS80
WASP0002150	650	14354	16014	6320	24.6369230769231	DS80
WASP0002151	1394	33549	32796	10802	23.5265423242468	DS80
WASP0002152	1618	28731	37551	17412	23.208281829419	DS80
WASP0002156	495	8489	10257	4588	20.7212121212121	DS80
WASP0002159	167	3218	3939	1654	23.5868263473054	DS80
WASP0002160	1031	20087	24086	10393	23.3617846750727	DS80
WASP0002161	546	10152	12311	5369	22.547619047619	DS80
WASP0002163	853	17279	20283	8047	23.778429073857	DS80
WASP0002165	1550	28520	34676	14861	22.3716129032258	DS80
WASP0002166	5245	106333	124621	45456	23.7599618684461	DS80
WASP0002167	1109	23660	26944	10978	24.2957619477006	DS80
WASP0002168	4887	105956	122081	49146	24.9807652956824	DS80
WASP0002169	1226	20401	25706	11155	20.9673735725938	DS80
WASP0002170	1422	25705	34641	15520	24.3607594936709	DS80
WASP0002173	3567	74647	80498	31183	22.5674236052705	DS80
WASP0002174	1058	19939	26143	12140	24.7098298676749	DS80
WASP0002175	522	14719	16158	4759	30.9540229885058	DS80
WASP0002177	367	8190	6984	2838	19.0299727520436	DS80
WASP0002178	851	16592	18188	7700	21.3725029377203	DS80
WASP0002179	977	20053	22054	7569	22.5731832139202	DS80
WASP0002180	1593	28357	34147	15150	21.435655994978	DS80
WASP0002181	1662	34434	38397	15026	23.1028880866426	DS80
WASP0002182	2478	49448	59927	26104	24.183615819209	DS80
WASP0002183	2176	39661	52845	23953	24.2853860294118	DS80
WASP0002184	2710	80831	73298	21006	27.0472324723247	DS80
WASP0002185	797	19945	18204	6776	22.840652446675	DS80
WASP0002187	4409	93238	101512	37930	23.0238149240191	DS80
WASP0002188	2581	47911	60666	26546	23.5048430840759	DS80
WASP0002189	703	13484	15496	6065	22.0426742532006	DS80
WASP0002190	1840	29022	39992	18828	21.7347826086957	DS80
WASP0002191	1255	26216	31334	12455	24.9673306772908	DS80
WASP0002192	928	16104	19562	8779	21.0797413793103	DS80
WASP0002193	1172	20844	24533	10282	20.9325938566553	DS80
WASP0002194	2432	47450	56154	23121	23.0896381578947	DS80
WASP0002195	1896	24890	31756	14025	16.7489451476793	DS80
WASP0002196	1760	37870	42231	16527	23.9948863636364	DS80
WASP0002197	578	11390	11281	4291	19.5173010380623	DS80
WASP0002198	1244	20491	27708	12729	22.2733118971061	DS80
WASP0002199	705	14878	16539	6800	23.4595744680851	DS80
WASP0002200	2474	45611	57675	26340	23.3124494745352	DS80
WASP0002202	352	6586	7407	3018	21.0426136363636	DS80
WASP0002203	1117	19606	26484	12280	23.7099373321397	DS80
WASP0002204	1782	30500	39577	18385	22.209315375982	DS80
WASP0002205	191	3568	3654	1462	19.130890052356	DS80
WASP0002207	830	16184	18693	8156	22.521686746988	DS80
WASP0002208	1242	22577	30102	13823	24.2367149758454	DS80
WASP0002209	531	10056	11990	5444	22.5800376647834	DS80
WASP0002210	796	14685	19051	8675	23.9334170854271	DS80
WASP0002211	586	10853	13038	5564	22.2491467576792	DS80
WASP0002212	620	10820	13142	5587	21.1967741935484	DS80
WASP0002213	155	3423	3543	1361	22.858064516129	DS80
WASP0002214	1526	25029	33950	15944	22.2477064220184	DS80
WASP0002215	687	14505	15726	6231	22.8908296943231	DS80
WASP0002216	1542	29064	39383	17495	25.5402075226978	DS80
WASP0002217	2529	53434	57058	21082	22.5614867536576	DS80
