cell	UMI_per_cell	total_reads_per_cell	mapped_reads_per_cell	gene_mapped	mapped_reads_per_UMI	sample
WASP0001109	783	23299	23669	7203	30.2286079182631	DS90
WASP0001112	2816	58596	80906	34390	28.7308238636364	DS90
WASP0001113	755	18145	20664	8209	27.3695364238411	DS90
WASP0001114	1232	30732	34681	12619	28.1501623376623	DS90
WASP0001116	1055	28202	30135	11931	28.563981042654	DS90
WASP0001117	961	19407	25507	10898	26.5421436004162	DS90
WASP0001118	1270	32522	35997	12163	28.344094488189	DS90
WASP0001119	680	21152	20202	4838	29.7088235294118	DS90
WASP0001120	2269	53130	65607	25672	28.9144997796386	DS90
WASP0001121	314	6929	6408	1968	20.4076433121019	DS90
WASP0001122	4629	98706	122569	50420	26.4785050766904	DS90
WASP0001123	525	13696	14142	4502	26.9371428571429	DS90
WASP0001124	472	9269	12069	4713	25.5699152542373	DS90
WASP0001125	827	17298	22426	9470	27.1172914147521	DS90
WASP0001126	2147	60312	64128	23692	29.8686539357243	DS90
WASP0001127	519	11179	14122	6329	27.2100192678227	DS90
WASP0001128	56	960	529	206	9.44642857142857	DS90
WASP0001130	1467	51161	49262	14855	33.5800954328562	DS90
WASP0001131	377	8082	8996	3678	23.8620689655172	DS90
WASP0001133	2756	91460	80354	24047	29.156023222061	DS90
WASP0001134	473	11505	12891	4632	27.2536997885835	DS90
WASP0001136	1008	22787	27721	11912	27.5009920634921	DS90
WASP0001138	823	20370	21019	7010	25.539489671932	DS90
WASP0001139	409	9565	11960	4264	29.2420537897311	DS90
WASP0001141	2985	78571	83200	30608	27.8726968174204	DS90
WASP0001142	2819	63000	74320	30988	26.3639588506563	DS90
WASP0001143	1437	33899	42264	16804	29.4112734864301	DS90
WASP0001144	1673	38902	46399	18440	27.7340107591154	DS90
WASP0001145	734	16894	20644	8777	28.125340599455	DS90
WASP0001146	507	13286	13823	5006	27.2642998027613	DS90
WASP0001147	345	9386	8621	2800	24.9884057971015	DS90
WASP0001148	1203	33427	33164	10419	27.5677472984206	DS90
WASP0001149	2882	60487	78498	32662	27.2373351839001	DS90
WASP0001151	574	15582	15605	5326	27.1864111498258	DS90
WASP0001152	219	9554	6686	1337	30.5296803652968	DS90
WASP0001153	2693	55252	71270	28542	26.464909023394	DS90
WASP0001155	1927	43453	57089	25228	29.6258432797094	DS90
WASP0001157	2293	49135	66642	28678	29.0632359354557	DS90
WASP0001158	600	11438	14510	6270	24.1833333333333	DS90
WASP0001159	839	17997	27037	12462	32.2252681764005	DS90
WASP0001161	597	12631	17016	7634	28.5025125628141	DS90
WASP0001165	529	12592	14331	6020	27.0907372400756	DS90
WASP0001166	501	12474	13369	5080	26.684630738523	DS90
WASP0001169	438	10016	11562	4592	26.3972602739726	DS90
WASP0001170	953	20907	27623	11877	28.9853095487933	DS90
WASP0001171	1566	40734	47800	19563	30.5236270753512	DS90
WASP0001172	823	19446	20301	6920	24.6670716889429	DS90
WASP0001174	803	16826	22810	9953	28.4059775840598	DS90
WASP0001178	351	8317	9625	3836	27.4216524216524	DS90
WASP0001179	807	16757	22498	9960	27.8785625774473	DS90
WASP0001181	1165	21164	30924	14192	26.5442060085837	DS90
WASP0001182	427	11186	11932	4077	27.943793911007	DS90
WASP0001183	864	22409	25827	9902	29.8923611111111	DS90
WASP0001184	418	8599	11334	4741	27.1148325358852	DS90
WASP0001185	676	14309	17061	7378	25.2381656804734	DS90
WASP0001186	1120	24672	30054	11779	26.8339285714286	DS90
WASP0001187	329	8976	9941	3727	30.2158054711246	DS90
WASP0001189	747	13496	19764	8935	26.4578313253012	DS90
WASP0001190	1214	27001	33314	13128	27.4415156507414	DS90
WASP0001191	246	5780	6133	2176	24.9308943089431	DS90
WASP0001192	1643	39590	49659	20243	30.2245891661595	DS90
WASP0001193	317	9014	8432	2349	26.5993690851735	DS90
WASP0001196	823	19998	22256	8097	27.0425273390037	DS90
WASP0001198	949	20834	25380	10294	26.7439409905163	DS90
WASP0001199	800	19752	23490	8295	29.3625	DS90
WASP0001200	178	3651	4372	1819	24.561797752809	DS90
WASP0001201	350	7619	10012	4349	28.6057142857143	DS90
WASP0001202	879	20276	24383	9741	27.7394766780432	DS90
WASP0001203	1342	27279	35030	14201	26.1028315946349	DS90
WASP0001204	435	12058	11756	3707	27.0252873563218	DS90
WASP0001206	316	8988	8588	3314	27.1772151898734	DS90
WASP0001207	1234	26644	34906	15405	28.2868719611021	DS90
WASP0001208	1484	31020	41412	18328	27.9056603773585	DS90
WASP0001210	238	5632	5875	2285	24.6848739495798	DS90
WASP0001211	2927	67224	85299	36517	29.1421250427058	DS90
WASP0001212	904	19282	25805	11312	28.5453539823009	DS90
WASP0001213	1073	24383	29670	12430	27.6514445479963	DS90
WASP0001214	175	4536	4455	1607	25.4571428571429	DS90
WASP0001215	954	24228	29106	11651	30.5094339622642	DS90
WASP0001218	484	16723	15355	5197	31.7252066115702	DS90
WASP0001219	2190	47639	66520	29390	30.3744292237443	DS90
WASP0001220	2482	63662	74826	30003	30.1474617244158	DS90
WASP0001222	463	10037	12246	5143	26.4492440604752	DS90
WASP0001224	926	24324	25675	9819	27.7267818574514	DS90
WASP0001226	80	1735	1348	417	16.85	DS90
WASP0001227	646	17037	17930	7055	27.7554179566564	DS90
WASP0001228	298	6566	8084	3216	27.1275167785235	DS90
WASP0001229	1883	45554	56132	23542	29.8098778544875	DS90
WASP0001232	1402	28413	37836	16781	26.9871611982882	DS90
WASP0001233	1432	33617	43676	18759	30.5	DS90
WASP0001234	553	17999	16810	4582	30.3978300180832	DS90
WASP0001235	1515	32626	41362	17164	27.3016501650165	DS90
WASP0001236	1380	31347	40453	16604	29.313768115942	DS90
WASP0001237	986	25028	27438	9918	27.8275862068966	DS90
WASP0001238	3058	71627	77106	26427	25.214519293656	DS90
WASP0001239	3066	78747	89888	34178	29.3176777560339	DS90
WASP0001240	798	21093	23370	8430	29.2857142857143	DS90
WASP0001241	583	12938	15897	6275	27.2675814751286	DS90
WASP0001242	2056	59351	56315	18832	27.3905642023346	DS90
WASP0001243	715	14611	20062	8885	28.0587412587413	DS90
WASP0001245	491	12025	12443	3806	25.3421588594705	DS90
WASP0001246	802	18963	21532	8878	26.8478802992519	DS90
WASP0001247	912	19553	25579	10500	28.047149122807	DS90
WASP0001248	1943	45407	52525	19892	27.0329387545034	DS90
WASP0001249	1158	25824	33032	13882	28.5250431778929	DS90
WASP0001250	579	12989	14070	4792	24.300518134715	DS90
WASP0001251	885	20181	23380	9327	26.4180790960452	DS90
WASP0001252	540	14318	15349	5455	28.4240740740741	DS90
WASP0001253	1172	25256	33389	14143	28.4889078498294	DS90
WASP0001255	914	24222	27398	10152	29.9759299781182	DS90
WASP0001256	202	4727	5052	1941	25.009900990099	DS90
WASP0001257	1596	35272	43577	17156	27.3038847117795	DS90
WASP0001260	1981	43998	54301	22543	27.4109035840485	DS90
WASP0001261	1817	46641	53786	21830	29.6015410016511	DS90
WASP0001263	202	5021	4750	1564	23.5148514851485	DS90
WASP0001265	659	18299	18564	6615	28.1699544764795	DS90
WASP0001266	920	19759	26186	11190	28.4630434782609	DS90
WASP0001267	1660	39520	45989	18008	27.7042168674699	DS90
WASP0001269	511	10921	12086	5070	23.6516634050881	DS90
WASP0001271	325	6034	7248	2953	22.3015384615385	DS90
WASP0001273	473	11068	12763	5271	26.9830866807611	DS90
WASP0001274	223	5112	5871	2270	26.3273542600897	DS90
WASP0001275	2737	68774	81442	33187	29.7559371574717	DS90
WASP0001276	513	12485	14616	6168	28.4912280701754	DS90
WASP0001277	587	12431	15781	6670	26.8841567291312	DS90
WASP0001278	335	7261	7935	3135	23.6865671641791	DS90
WASP0001279	3536	83495	99268	37323	28.0735294117647	DS90
WASP0001280	862	20567	23472	8392	27.2296983758701	DS90
WASP0001281	1518	47519	49112	15738	32.3530961791831	DS90
WASP0001282	1481	36763	41366	14059	27.9311276164754	DS90
WASP0001284	822	28220	23061	6062	28.0547445255474	DS90
WASP0001285	4730	113835	127701	42783	26.9980972515856	DS90
WASP0001286	1468	33070	39417	15499	26.8508174386921	DS90
WASP0001288	1534	38651	42207	14497	27.5143415906128	DS90
WASP0001290	535	14246	13707	4441	25.6205607476636	DS90
WASP0001291	1443	31049	42850	18693	29.6950796950797	DS90
WASP0001292	238	4497	4431	1641	18.6176470588235	DS90
WASP0001294	3187	84686	88994	30054	27.9240665202385	DS90
WASP0001295	493	13116	12990	4431	26.3488843813387	DS90
WASP0001299	728	19028	19215	5802	26.3942307692308	DS90
WASP0001300	3024	72779	77735	27689	25.7060185185185	DS90
WASP0001301	1048	20884	29168	12964	27.8320610687023	DS90
WASP0001302	590	16135	15674	5417	26.5661016949153	DS90
WASP0001304	733	15322	18902	7330	25.787175989086	DS90
WASP0001305	487	10806	13985	5977	28.7166324435318	DS90
WASP0001307	612	21688	19077	4360	31.171568627451	DS90
WASP0001310	537	12122	14985	5985	27.9050279329609	DS90
WASP0001311	877	21558	24452	9712	27.8814139110604	DS90
WASP0001312	1471	34785	39186	14416	26.6390210740993	DS90
WASP0001313	3496	83113	86935	30254	24.8669908466819	DS90
WASP0001315	981	22223	25398	10027	25.8899082568807	DS90
WASP0001318	706	16155	19795	7660	28.0382436260623	DS90
WASP0001319	4235	119507	117039	33220	27.6361275088548	DS90
WASP0001320	180	3708	3998	1545	22.2111111111111	DS90
WASP0001321	1367	31602	37516	13724	27.4440380395026	DS90
WASP0001322	620	13285	16160	6741	26.0645161290323	DS90
WASP0001323	756	16512	20189	8339	26.7050264550265	DS90
WASP0001324	517	13545	14734	5754	28.4990328820116	DS90
WASP0001325	2611	60684	73212	29011	28.0398314821907	DS90
WASP0001326	691	19249	20732	7827	30.0028943560058	DS90
WASP0001327	1811	46186	52814	21520	29.1628934290447	DS90
WASP0001328	3703	85673	102967	42469	27.8063732109101	DS90
WASP0001329	568	11360	14353	5909	25.2693661971831	DS90
WASP0001331	666	14948	16922	5810	25.4084084084084	DS90
WASP0001332	43	1168	387	106	9	DS90
WASP0001333	1423	40973	37534	8994	26.3766690091356	DS90
WASP0001334	708	17978	19197	7161	27.114406779661	DS90
WASP0001335	1429	32948	37225	13502	26.0496850944717	DS90
WASP0001336	2103	48218	59920	24502	28.4926295767951	DS90
WASP0001337	852	23308	23789	7407	27.9213615023474	DS90
WASP0001338	749	16617	18703	6593	24.9706275033378	DS90
WASP0001339	2225	52409	56576	19410	25.4274157303371	DS90
WASP0001340	1414	31528	38096	16688	26.9420084865629	DS90
WASP0001341	1130	28540	30373	11078	26.8787610619469	DS90
WASP0001342	3622	93719	95061	31355	26.2454445057979	DS90
WASP0001343	827	17675	21494	8760	25.9903264812576	DS90
WASP0001344	601	15091	16194	6016	26.9450915141431	DS90
WASP0001346	1307	36652	34646	13632	26.5080336648814	DS90
WASP0001347	290	6751	6924	2676	23.8758620689655	DS90
WASP0001348	649	18479	18780	6522	28.9368258859784	DS90
WASP0001349	2668	59183	78991	34013	29.6068215892054	DS90
WASP0001350	448	10862	12500	4713	27.9017857142857	DS90
WASP0001351	650	14060	17395	7349	26.7615384615385	DS90
WASP0001353	1996	49015	59936	26212	30.0280561122245	DS90
WASP0001354	1282	39057	38911	11726	30.3517940717629	DS90
WASP0001357	294	8332	7495	2541	25.4931972789116	DS90
WASP0001358	1653	34924	46107	19601	27.8929219600726	DS90
WASP0001360	755	12699	16539	6980	21.9059602649007	DS90
WASP0001361	1227	32115	33266	10939	27.1116544417278	DS90
WASP0001363	1157	22531	29681	13345	25.6534140017286	DS90
WASP0001364	4506	93372	129093	57037	28.6491344873502	DS90
WASP0001365	1560	34634	41286	16674	26.4653846153846	DS90
WASP0001366	1944	42362	61691	27937	31.7340534979424	DS90
WASP0001367	1468	37390	42429	16612	28.9025885558583	DS90
WASP0001368	1100	26747	32042	12706	29.1290909090909	DS90
WASP0001369	5951	124093	142640	51038	23.9690808267518	DS90
WASP0001370	1367	34362	37332	12329	27.3094367227506	DS90
WASP0001371	879	22168	23860	7981	27.1444823663254	DS90
WASP0001373	818	18254	22211	8677	27.1528117359413	DS90
WASP0001374	689	20145	17142	5427	24.8795355587808	DS90
WASP0001375	208	5653	5760	1831	27.6923076923077	DS90
WASP0001377	1024	24220	24642	8533	24.064453125	DS90
WASP0001378	1015	33090	29510	8622	29.0738916256158	DS90
WASP0001383	1055	28724	29770	9660	28.218009478673	DS90
WASP0001384	516	9792	12203	4721	23.6492248062016	DS90
WASP0002001	328	6109	7716	3518	23.5243902439024	DS90
WASP0002002	525	9123	11654	5364	22.1980952380952	DS90
WASP0002004	14	152	19	8	1.35714285714286	DS90
WASP0002005	909	20312	22520	8631	24.7744774477448	DS90
WASP0002006	2885	60492	72297	29455	25.0596187175043	DS90
WASP0002007	1754	34774	46666	20022	26.6054732041049	DS90
WASP0002008	5892	131845	150030	55938	25.4633401221996	DS90
WASP0002009	336	7632	8116	2957	24.1547619047619	DS90
WASP0002010	986	29697	29499	10313	29.9178498985801	DS90
WASP0002011	1247	26836	29997	12736	24.0553327987169	DS90
WASP0002012	1631	29235	42127	19875	25.8289393010423	DS90
WASP0002013	2351	50165	58946	23832	25.0727350063803	DS90
WASP0002014	2929	64565	71842	28982	24.5278251963127	DS90
WASP0002015	1480	32134	34452	12874	23.2783783783784	DS90
WASP0002016	3244	77239	83239	30324	25.6593711467324	DS90
WASP0002017	630	13415	17280	7472	27.4285714285714	DS90
WASP0002018	387	8581	8315	3371	21.4857881136951	DS90
WASP0002020	512	9720	11951	5448	23.341796875	DS90
WASP0002021	1910	37783	45619	19691	23.8842931937173	DS90
WASP0002025	1366	26076	33375	14872	24.4326500732064	DS90
WASP0002026	3250	63184	82108	35288	25.264	DS90
WASP0002029	575	11573	14782	6778	25.7078260869565	DS90
WASP0002030	311	5765	6970	3007	22.411575562701	DS90
WASP0002031	609	12614	13933	5717	22.8784893267652	DS90
WASP0002033	1722	31684	42192	19316	24.5017421602788	DS90
WASP0002035	198	4002	4323	1591	21.8333333333333	DS90
WASP0002036	436	8513	9422	3977	21.6100917431193	DS90
WASP0002037	501	9784	11976	5212	23.9041916167665	DS90
WASP0002039	1272	27712	36874	16454	28.9889937106918	DS90
WASP0002040	431	8081	10367	4736	24.0533642691415	DS90
WASP0002041	1301	30501	34342	13831	26.3966179861645	DS90
WASP0002042	269	5699	6144	2447	22.8401486988848	DS90
WASP0002043	1352	26988	35807	15918	26.4844674556213	DS90
WASP0002044	2873	60934	63993	23357	22.2739296902193	DS90
WASP0002045	1282	25402	32307	14316	25.2004680187208	DS90
WASP0002046	147	3057	2809	1028	19.108843537415	DS90
WASP0002047	330	6633	8080	3135	24.4848484848485	DS90
WASP0002048	319	5851	6043	2686	18.9435736677116	DS90
WASP0002050	2238	51665	51276	19393	22.9115281501341	DS90
WASP0002052	1138	22719	29381	13325	25.8181019332162	DS90
WASP0002053	25	540	246	98	9.84	DS90
WASP0002055	1079	19648	25962	12031	24.0611677479147	DS90
WASP0002056	1691	37349	40439	16034	23.9142519219397	DS90
WASP0002057	4242	115214	119474	36513	28.1645450259312	DS90
WASP0002058	2544	55950	63108	24537	24.8066037735849	DS90
WASP0002059	163	3747	3291	1034	20.1901840490798	DS90
WASP0002060	1591	29607	40284	19224	25.3199245757385	DS90
WASP0002061	1486	28777	32928	13114	22.1588156123822	DS90
WASP0002063	235	4404	5190	2054	22.0851063829787	DS90
WASP0002066	6903	156418	173877	64846	25.1886136462408	DS90
WASP0002067	163	3105	3776	1585	23.1656441717791	DS90
WASP0002068	1651	36258	43960	19191	26.626287098728	DS90
WASP0002069	747	16975	19313	7609	25.8540829986613	DS90
WASP0002072	957	28548	24096	6982	25.1786833855799	DS90
WASP0002073	637	13406	15313	6209	24.0392464678179	DS90
WASP0002075	271	5538	6107	2598	22.5350553505535	DS90
WASP0002078	343	7015	7741	3152	22.5685131195335	DS90
WASP0002079	946	18735	24396	10747	25.7885835095137	DS90
WASP0002080	2526	47585	62012	27855	24.5494853523357	DS90
WASP0002082	2585	59743	60753	21891	23.5021276595745	DS90
WASP0002083	3917	86746	97859	40615	24.9831503701813	DS90
WASP0002085	2093	46162	51646	19212	24.6755852842809	DS90
WASP0002086	79	1524	1222	468	15.4683544303797	DS90
WASP0002088	1031	22313	27654	12083	26.8225024248303	DS90
WASP0002089	1287	28870	30906	12457	24.013986013986	DS90
WASP0002090	703	15334	15875	5957	22.5817923186344	DS90
WASP0002091	1372	27919	33488	14276	24.4081632653061	DS90
WASP0002093	139	2452	2691	1114	19.3597122302158	DS90
WASP0002095	1768	49002	43892	14602	24.8257918552036	DS90
WASP0002096	2019	43176	51291	21806	25.4041604754829	DS90
WASP0002097	1366	22261	28064	12530	20.5446559297218	DS90
WASP0002100	1073	20170	25456	11548	23.7241379310345	DS90
WASP0002102	1065	21407	24607	10373	23.1051643192488	DS90
WASP0002103	1514	29792	40988	19077	27.0726552179657	DS90
WASP0002104	1857	35891	46407	20195	24.9903069466882	DS90
WASP0002107	521	10458	13146	5672	25.232245681382	DS90
WASP0002108	568	10756	12866	5755	22.6514084507042	DS90
WASP0002110	1034	18823	23118	9947	22.357833655706	DS90
WASP0002111	972	19670	25747	11450	26.488683127572	DS90
WASP0002112	1342	25991	34180	15846	25.4694485842027	DS90
WASP0002113	1008	25296	26585	10328	26.3740079365079	DS90
WASP0002114	1421	27987	35663	15929	25.0971147079522	DS90
WASP0002115	24	542	37	14	1.54166666666667	DS90
WASP0002116	901	17576	21731	8882	24.118756936737	DS90
WASP0002117	617	12048	15967	7143	25.8784440842788	DS90
WASP0002118	176	3315	3281	1162	18.6420454545455	DS90
WASP0002119	1248	25250	29777	12969	23.8597756410256	DS90
WASP0002121	1741	36994	44182	19939	25.3773693279724	DS90
WASP0002122	1015	17839	23523	10257	23.1753694581281	DS90
WASP0002123	175	4349	4701	1566	26.8628571428571	DS90
WASP0002124	994	22826	23646	8677	23.7887323943662	DS90
WASP0002125	2671	60656	71339	27164	26.7087233245975	DS90
WASP0002127	422	8293	9319	4158	22.0829383886256	DS90
WASP0002128	655	13344	16808	7761	25.6610687022901	DS90
WASP0002129	2255	43519	59885	27468	26.5565410199557	DS90
WASP0002131	1296	26475	31818	13229	24.5509259259259	DS90
WASP0002133	1858	37843	43826	19420	23.5877287405813	DS90
WASP0002134	596	11224	13266	6068	22.258389261745	DS90
WASP0002137	1571	29006	37687	17387	23.9891788669637	DS90
WASP0002138	1225	23984	29334	12481	23.9461224489796	DS90
WASP0002139	2550	43745	61519	28669	24.1250980392157	DS90
WASP0002140	732	14087	17292	7487	23.6229508196721	DS90
WASP0002141	2549	49383	64985	29303	25.4943114947038	DS90
WASP0002143	1568	55753	43349	11197	27.6460459183673	DS90
WASP0002144	922	21100	21265	8488	23.0639913232104	DS90
WASP0002145	600	11863	13607	6191	22.6783333333333	DS90
WASP0002146	1942	43160	52419	22390	26.9922760041195	DS90
WASP0002149	3138	65578	73131	29940	23.3049713193117	DS90
WASP0002150	678	16278	18004	7074	26.5545722713864	DS90
WASP0002151	1464	37591	36853	12135	25.1728142076503	DS90
WASP0002152	1666	32345	42277	19578	25.3763505402161	DS90
WASP0002156	513	9444	11442	5109	22.3040935672515	DS90
WASP0002159	174	3624	4406	1835	25.3218390804598	DS90
WASP0002160	1073	22636	27123	11703	25.2777260018639	DS90
WASP0002161	581	11343	13753	5980	23.671256454389	DS90
WASP0002163	890	19444	22859	9115	25.6842696629214	DS90
WASP0002165	1619	32026	39156	16797	24.1852995676343	DS90
WASP0002166	5453	119756	139679	50602	25.6150742710435	DS90
WASP0002167	1166	26714	30343	12338	26.0231560891938	DS90
WASP0002168	5184	119704	137551	55419	26.5337577160494	DS90
WASP0002169	1287	22986	28926	12558	22.4755244755245	DS90
WASP0002170	1492	28904	38851	17374	26.0395442359249	DS90
WASP0002173	3749	83920	90594	35154	24.1648439583889	DS90
WASP0002174	1091	22373	29419	13618	26.9651695692026	DS90
WASP0002175	540	16578	18074	5279	33.4703703703704	DS90
WASP0002177	390	9253	7847	3177	20.1205128205128	DS90
WASP0002178	903	18621	20504	8714	22.7065337763012	DS90
WASP0002179	1013	22618	24710	8513	24.3928923988154	DS90
WASP0002180	1648	32017	38421	17039	23.313713592233	DS90
WASP0002181	1760	38769	43147	16905	24.5153409090909	DS90
WASP0002182	2625	55779	67504	29417	25.7158095238095	DS90
WASP0002183	2271	44751	59523	26964	26.2100396301189	DS90
WASP0002184	2878	90768	82044	23294	28.507296733843	DS90
WASP0002185	840	22427	20440	7620	24.3333333333333	DS90
WASP0002187	4660	104928	114125	42614	24.4903433476395	DS90
WASP0002188	2686	53917	67980	29702	25.3090096798213	DS90
WASP0002189	747	15144	17511	6863	23.4417670682731	DS90
WASP0002190	1917	32617	44978	21149	23.4627021387585	DS90
WASP0002191	1292	29619	35287	14000	27.311919504644	DS90
WASP0002192	966	18002	21860	9796	22.6293995859213	DS90
WASP0002193	1220	23488	27531	11543	22.566393442623	DS90
WASP0002194	2541	53625	63205	25938	24.8740653286108	DS90
WASP0002195	1967	27962	35707	15767	18.153024911032	DS90
WASP0002196	1873	42580	47478	18579	25.3486385477843	DS90
WASP0002197	593	12878	12475	4666	21.0370994940978	DS90
WASP0002198	1299	22979	31083	14268	23.9284064665127	DS90
WASP0002199	734	16679	18555	7625	25.2792915531335	DS90
WASP0002200	2572	51374	65018	29702	25.2791601866252	DS90
WASP0002202	366	7443	8347	3404	22.8060109289617	DS90
WASP0002203	1171	22076	29789	13799	25.4389410760034	DS90
WASP0002204	1858	34403	44446	20642	23.9214208826695	DS90
WASP0002205	202	4114	4199	1711	20.7871287128713	DS90
WASP0002207	882	18167	21028	9168	23.8412698412698	DS90
WASP0002208	1302	25345	33776	15510	25.9416282642089	DS90
WASP0002209	545	11270	13470	6120	24.7155963302752	DS90
WASP0002210	835	16556	21468	9779	25.7101796407186	DS90
WASP0002211	610	12243	14747	6286	24.1754098360656	DS90
WASP0002212	635	12136	14747	6276	23.2236220472441	DS90
WASP0002213	168	3821	4007	1557	23.8511904761905	DS90
WASP0002214	1598	28305	38182	17916	23.8936170212766	DS90
WASP0002215	720	16372	17779	7058	24.6930555555556	DS90
WASP0002216	1625	32661	44365	19713	27.3015384615385	DS90
