cell	UMI_per_cell	total_reads_per_cell	mapped_reads_per_cell	gene_mapped	mapped_reads_per_UMI	sample
WASP0001086	276	744	1057	475	3.82971014492754	DS05
WASP0001087	174	461	646	299	3.71264367816092	DS05
WASP0001088	281	901	1088	444	3.87188612099644	DS05
WASP0001090	685	1937	2773	1184	4.04817518248175	DS05
WASP0001091	824	2286	3197	1430	3.87985436893204	DS05
WASP0001092	659	2057	2608	1060	3.95751138088012	DS05
WASP0001093	162	482	564	226	3.48148148148148	DS05
WASP0001094	496	1501	1967	829	3.96572580645161	DS05
WASP0001095	344	998	1323	594	3.84593023255814	DS05
WASP0001096	173	601	705	276	4.07514450867052	DS05
WASP0001097	807	2357	3130	1393	3.87856257744734	DS05
WASP0001098	1356	4401	5489	2383	4.04793510324484	DS05
WASP0001099	118	316	422	184	3.57627118644068	DS05
WASP0001100	165	468	605	251	3.66666666666667	DS05
WASP0001101	96	253	358	158	3.72916666666667	DS05
WASP0001102	124	522	518	202	4.17741935483871	DS05
WASP0001103	105	291	390	159	3.71428571428571	DS05
WASP0001105	750	2185	3002	1342	4.00266666666667	DS05
WASP0001106	533	1710	2126	901	3.98874296435272	DS05
WASP0001107	744	2898	3282	1296	4.41129032258065	DS05
WASP0001108	1411	4178	5498	2412	3.89652728561304	DS05
WASP0001109	355	1285	1493	560	4.2056338028169	DS05
WASP0001112	1185	3263	4644	2079	3.91898734177215	DS05
WASP0001113	300	1034	1191	521	3.97	DS05
WASP0001114	489	1615	1992	826	4.07361963190184	DS05
WASP0001116	429	1547	1826	786	4.25641025641026	DS05
WASP0001117	434	1141	1654	776	3.8110599078341	DS05
WASP0001118	514	1829	2138	828	4.15953307392996	DS05
WASP0001119	263	1171	1187	395	4.51330798479088	DS05
WASP0001120	951	3132	3930	1685	4.13249211356467	DS05
WASP0001121	112	415	392	149	3.5	DS05
WASP0001122	1788	5462	7106	3111	3.97427293064877	DS05
WASP0001123	182	753	796	291	4.37362637362637	DS05
WASP0001124	183	512	758	336	4.14207650273224	DS05
WASP0001125	336	960	1326	602	3.94642857142857	DS05
WASP0001126	877	3307	3636	1469	4.14595210946408	DS05
WASP0001127	234	634	811	385	3.46581196581197	DS05
WASP0001128	21	38	18	7	0.857142857142857	DS05
WASP0001130	627	2821	3018	1117	4.8133971291866	DS05
WASP0001131	139	441	533	237	3.83453237410072	DS05
WASP0001133	1060	5087	4860	1747	4.58490566037736	DS05
WASP0001134	177	647	759	309	4.28813559322034	DS05
WASP0001136	441	1281	1655	752	3.75283446712018	DS05
WASP0001138	305	1165	1258	495	4.12459016393443	DS05
WASP0001139	182	509	705	302	3.87362637362637	DS05
WASP0001141	1214	4354	4869	2023	4.01070840197694	DS05
WASP0001142	1144	3717	4405	1974	3.85052447552448	DS05
WASP0001143	631	1886	2571	1121	4.07448494453249	DS05
WASP0001144	670	2101	2667	1150	3.98059701492537	DS05
WASP0001145	319	933	1212	545	3.79937304075235	DS05
WASP0001146	224	806	856	357	3.82142857142857	DS05
WASP0001147	142	544	544	207	3.83098591549296	DS05
WASP0001148	473	1852	2056	794	4.34672304439746	DS05
WASP0001149	1228	3440	4742	2132	3.86156351791531	DS05
WASP0001151	229	809	909	360	3.96943231441048	DS05
WASP0001152	87	579	448	134	5.14942528735632	DS05
WASP0001153	1042	2973	3939	1697	3.78023032629559	DS05
WASP0001155	821	2478	3338	1524	4.06577344701583	DS05
WASP0001157	976	2630	3829	1734	3.92315573770492	DS05
WASP0001158	249	582	871	401	3.49799196787149	DS05
WASP0001159	381	1040	1558	734	4.08923884514436	DS05
WASP0001161	258	704	962	455	3.72868217054264	DS05
WASP0001165	219	728	893	405	4.07762557077626	DS05
WASP0001166	206	622	794	340	3.85436893203884	DS05
WASP0001169	195	618	796	355	4.08205128205128	DS05
WASP0001170	428	1169	1592	732	3.7196261682243	DS05
WASP0001171	694	2336	2851	1245	4.10806916426513	DS05
WASP0001172	314	1058	1198	471	3.81528662420382	DS05
WASP0001174	330	871	1303	587	3.94848484848485	DS05
WASP0001178	151	447	566	242	3.74834437086093	DS05
WASP0001179	325	905	1265	582	3.89230769230769	DS05
WASP0001181	496	1218	1841	883	3.7116935483871	DS05
WASP0001182	177	602	776	326	4.38418079096045	DS05
WASP0001183	372	1243	1479	623	3.9758064516129	DS05
WASP0001184	184	489	664	304	3.60869565217391	DS05
WASP0001185	284	843	1016	467	3.57746478873239	DS05
WASP0001186	453	1408	1781	751	3.93156732891832	DS05
WASP0001187	143	487	563	241	3.93706293706294	DS05
WASP0001189	301	744	1096	517	3.64119601328904	DS05
WASP0001190	497	1560	2084	899	4.19315895372233	DS05
WASP0001191	106	307	370	163	3.49056603773585	DS05
WASP0001192	730	2228	2963	1293	4.05890410958904	DS05
WASP0001193	128	489	516	199	4.03125	DS05
WASP0001196	345	1121	1347	539	3.90434782608696	DS05
WASP0001198	390	1213	1570	698	4.02564102564103	DS05
WASP0001199	325	1080	1402	557	4.31384615384615	DS05
WASP0001200	70	202	230	100	3.28571428571429	DS05
WASP0001201	165	433	605	276	3.66666666666667	DS05
WASP0001202	370	1181	1473	630	3.98108108108108	DS05
WASP0001203	511	1403	1948	843	3.81213307240705	DS05
WASP0001204	173	669	718	273	4.15028901734104	DS05
WASP0001206	131	531	506	206	3.86259541984733	DS05
WASP0001207	517	1491	2054	945	3.97292069632495	DS05
WASP0001208	621	1774	2407	1112	3.87600644122383	DS05
WASP0001210	103	314	365	156	3.54368932038835	DS05
WASP0001211	1185	3819	4903	2214	4.13755274261603	DS05
WASP0001212	394	1085	1477	686	3.74873096446701	DS05
WASP0001213	457	1406	1817	813	3.97592997811816	DS05
WASP0001214	64	250	261	105	4.078125	DS05
WASP0001215	440	1397	1763	765	4.00681818181818	DS05
WASP0001218	211	895	886	350	4.19905213270142	DS05
WASP0001219	996	2654	3768	1727	3.78313253012048	DS05
WASP0001220	1025	3357	4336	1864	4.23024390243902	DS05
WASP0001222	194	620	739	335	3.80927835051546	DS05
WASP0001224	350	1281	1454	614	4.15428571428571	DS05
WASP0001226	28	98	85	34	3.03571428571429	DS05
WASP0001227	271	907	1004	446	3.70479704797048	DS05
WASP0001228	122	348	471	209	3.86065573770492	DS05
WASP0001229	849	2561	3373	1507	3.97290930506478	DS05
WASP0001232	620	1640	2273	1042	3.66612903225806	DS05
WASP0001233	617	1786	2482	1103	4.0226904376013	DS05
WASP0001234	237	1056	1039	359	4.38396624472574	DS05
WASP0001235	632	1760	2438	1069	3.85759493670886	DS05
WASP0001236	603	1765	2397	1044	3.97512437810945	DS05
WASP0001237	421	1420	1669	684	3.96437054631829	DS05
WASP0001238	1140	4064	4553	1761	3.99385964912281	DS05
WASP0001239	1190	4336	5161	2153	4.33697478991597	DS05
WASP0001240	344	1124	1423	577	4.13662790697674	DS05
WASP0001241	234	655	883	384	3.77350427350427	DS05
WASP0001242	821	3327	3494	1353	4.2557856272838	DS05
WASP0001243	305	828	1153	537	3.78032786885246	DS05
WASP0001245	169	584	681	247	4.02958579881657	DS05
WASP0001246	320	1109	1289	565	4.028125	DS05
WASP0001247	409	1102	1517	685	3.70904645476773	DS05
WASP0001248	748	2411	2977	1221	3.97994652406417	DS05
WASP0001249	471	1441	1962	887	4.1656050955414	DS05
WASP0001250	209	677	783	307	3.74641148325359	DS05
WASP0001251	347	1085	1333	571	3.84149855907781	DS05
WASP0001252	228	829	913	369	4.00438596491228	DS05
WASP0001253	482	1412	1908	848	3.95850622406639	DS05
WASP0001255	403	1442	1718	708	4.26302729528536	DS05
WASP0001256	84	251	291	128	3.46428571428571	DS05
WASP0001257	638	1893	2526	1078	3.95924764890282	DS05
WASP0001260	778	2399	3225	1436	4.1452442159383	DS05
WASP0001261	754	2568	3160	1366	4.19098143236074	DS05
WASP0001263	79	239	263	104	3.32911392405063	DS05
WASP0001265	264	1025	1091	435	4.13257575757576	DS05
WASP0001266	409	1116	1510	688	3.6919315403423	DS05
WASP0001267	704	2325	2869	1225	4.07528409090909	DS05
WASP0001269	196	589	715	325	3.64795918367347	DS05
WASP0001271	116	380	423	180	3.64655172413793	DS05
WASP0001273	212	586	746	340	3.5188679245283	DS05
WASP0001274	104	291	383	171	3.68269230769231	DS05
WASP0001275	1171	3805	4717	2032	4.02818104184458	DS05
WASP0001276	235	717	915	423	3.8936170212766	DS05
WASP0001277	245	697	964	442	3.93469387755102	DS05
WASP0001278	127	382	473	197	3.7244094488189	DS05
WASP0001279	1437	4697	5875	2460	4.0883785664579	DS05
WASP0001280	366	1126	1466	602	4.00546448087432	DS05
WASP0001281	637	2645	2985	1123	4.68602825745683	DS05
WASP0001282	606	1988	2511	1011	4.14356435643564	DS05
WASP0001284	296	1576	1362	448	4.60135135135135	DS05
WASP0001285	1849	6259	7833	3101	4.23634396971336	DS05
WASP0001286	572	1830	2357	1025	4.12062937062937	DS05
WASP0001288	618	2162	2544	1013	4.11650485436893	DS05
WASP0001290	206	794	888	344	4.31067961165049	DS05
WASP0001291	596	1780	2409	1102	4.04194630872483	DS05
WASP0001292	84	263	280	120	3.33333333333333	DS05
WASP0001294	1295	4639	5457	2139	4.21389961389961	DS05
WASP0001295	185	756	809	315	4.37297297297297	DS05
WASP0001299	277	1065	1214	455	4.3826714801444	DS05
WASP0001300	1195	4197	4849	2019	4.05774058577406	DS05
WASP0001301	426	1250	1682	770	3.94835680751174	DS05
WASP0001302	231	920	946	374	4.0952380952381	DS05
WASP0001304	322	849	1156	509	3.59006211180124	DS05
WASP0001305	217	580	765	331	3.52534562211982	DS05
WASP0001307	250	1206	1209	388	4.836	DS05
WASP0001310	233	697	911	398	3.90987124463519	DS05
WASP0001311	349	1216	1420	608	4.06876790830946	DS05
WASP0001312	557	1977	2394	993	4.29802513464991	DS05
WASP0001313	1295	4557	5242	2085	4.04787644787645	DS05
WASP0001315	403	1268	1526	659	3.78660049627792	DS05
WASP0001318	288	837	1169	494	4.05902777777778	DS05
WASP0001319	1662	6900	7441	2702	4.47713598074609	DS05
WASP0001320	70	218	260	115	3.71428571428571	DS05
WASP0001321	557	1792	2295	949	4.12028725314183	DS05
WASP0001322	272	802	1015	469	3.73161764705882	DS05
WASP0001323	308	893	1176	515	3.81818181818182	DS05
WASP0001324	216	730	865	367	4.00462962962963	DS05
WASP0001325	1072	3401	4265	1826	3.9785447761194	DS05
WASP0001326	303	1175	1287	530	4.24752475247525	DS05
WASP0001327	728	2493	2950	1284	4.0521978021978	DS05
WASP0001328	1546	4775	6166	2756	3.98835705045278	DS05
WASP0001329	215	633	788	346	3.66511627906977	DS05
WASP0001331	267	917	1090	431	4.08239700374532	DS05
WASP0001332	19	55	11	4	0.578947368421053	DS05
WASP0001333	505	2288	2305	755	4.56435643564356	DS05
WASP0001334	277	981	1172	496	4.23104693140794	DS05
WASP0001335	558	1798	2276	961	4.07885304659498	DS05
WASP0001336	883	2682	3586	1590	4.06115515288788	DS05
WASP0001337	356	1250	1428	541	4.01123595505618	DS05
WASP0001338	275	944	1119	444	4.06909090909091	DS05
WASP0001339	863	2827	3443	1377	3.98957126303592	DS05
WASP0001340	565	1727	2125	977	3.76106194690265	DS05
WASP0001341	452	1516	1854	771	4.10176991150443	DS05
WASP0001342	1354	4893	5623	2187	4.15288035450517	DS05
WASP0001343	325	1042	1289	569	3.96615384615385	DS05
WASP0001344	246	804	969	404	3.9390243902439	DS05
WASP0001346	539	1989	2095	891	3.88682745825603	DS05
WASP0001347	123	400	426	186	3.46341463414634	DS05
WASP0001348	258	1007	1116	443	4.32558139534884	DS05
WASP0001349	1172	3338	4525	2052	3.86092150170648	DS05
WASP0001350	197	593	756	328	3.83756345177665	DS05
WASP0001351	262	816	954	410	3.6412213740458	DS05
WASP0001353	891	2689	3486	1578	3.91245791245791	DS05
WASP0001354	503	2114	2297	824	4.56660039761431	DS05
WASP0001357	114	447	459	186	4.02631578947368	DS05
WASP0001358	710	2045	2703	1236	3.80704225352113	DS05
WASP0001360	245	647	927	416	3.78367346938776	DS05
WASP0001361	499	1769	2058	807	4.12424849699399	DS05
WASP0001363	472	1219	1707	805	3.61652542372881	DS05
WASP0001364	1903	5173	7351	3388	3.86284813452444	DS05
WASP0001365	564	1844	2298	984	4.07446808510638	DS05
WASP0001366	842	2357	3343	1549	3.97030878859857	DS05
WASP0001367	612	2265	2591	1090	4.23366013071895	DS05
WASP0001368	466	1552	1980	868	4.24892703862661	DS05
WASP0001369	2241	6988	8782	3641	3.91878625613565	DS05
WASP0001370	519	1903	2288	882	4.40847784200385	DS05
WASP0001371	343	1216	1483	577	4.32361516034985	DS05
WASP0001373	350	1008	1415	608	4.04285714285714	DS05
WASP0001374	265	1126	1070	397	4.0377358490566	DS05
WASP0001375	82	277	309	118	3.76829268292683	DS05
WASP0001377	380	1298	1485	595	3.90789473684211	DS05
WASP0001378	378	1741	1698	612	4.49206349206349	DS05
WASP0001383	436	1586	1765	684	4.04816513761468	DS05
WASP0001384	210	538	771	337	3.67142857142857	DS05
WASP0002001	121	371	436	204	3.60330578512397	DS05
WASP0002002	199	550	681	324	3.42211055276382	DS05
WASP0002004	4	4	0	0	0	DS05
WASP0002005	314	1083	1263	515	4.02229299363057	DS05
WASP0002006	1036	3456	4231	1812	4.08397683397683	DS05
WASP0002007	663	1950	2723	1204	4.10708898944193	DS05
WASP0002008	2002	7181	8532	3383	4.26173826173826	DS05
WASP0002009	106	395	453	177	4.27358490566038	DS05
WASP0002010	370	1575	1720	656	4.64864864864865	DS05
WASP0002011	434	1467	1648	722	3.79723502304147	DS05
WASP0002012	632	1669	2387	1140	3.77689873417722	DS05
WASP0002013	829	2862	3377	1418	4.07358262967431	DS05
WASP0002014	1019	3637	4313	1838	4.23258096172718	DS05
WASP0002015	467	1852	2046	817	4.38115631691649	DS05
WASP0002016	1140	4274	4739	1820	4.15701754385965	DS05
WASP0002017	246	686	965	439	3.92276422764228	DS05
WASP0002018	122	435	413	174	3.38524590163934	DS05
WASP0002020	174	514	613	283	3.52298850574713	DS05
WASP0002021	714	2141	2685	1192	3.76050420168067	DS05
WASP0002025	509	1335	1838	844	3.61100196463654	DS05
WASP0002026	1170	3373	4524	2014	3.86666666666667	DS05
WASP0002029	202	686	832	393	4.11881188118812	DS05
WASP0002030	115	335	399	177	3.4695652173913	DS05
WASP0002031	186	685	711	302	3.82258064516129	DS05
WASP0002033	637	1759	2298	1077	3.60753532182104	DS05
WASP0002035	70	242	252	97	3.6	DS05
WASP0002036	150	445	526	234	3.50666666666667	DS05
WASP0002037	173	559	684	310	3.95375722543353	DS05
WASP0002039	480	1597	2000	906	4.16666666666667	DS05
WASP0002040	170	431	641	304	3.77058823529412	DS05
WASP0002041	445	1703	1895	788	4.25842696629214	DS05
WASP0002042	86	306	343	140	3.98837209302326	DS05
WASP0002043	505	1470	2013	917	3.98613861386139	DS05
WASP0002044	837	3375	3543	1358	4.23297491039427	DS05
WASP0002045	487	1342	1775	810	3.64476386036961	DS05
WASP0002046	54	179	173	66	3.2037037037037	DS05
WASP0002047	115	319	438	189	3.80869565217391	DS05
WASP0002048	108	332	367	170	3.39814814814815	DS05
WASP0002050	679	2915	2908	1162	4.28276877761414	DS05
WASP0002052	437	1307	1725	799	3.94736842105263	DS05
WASP0002053	10	45	19	7	1.9	DS05
WASP0002055	365	1040	1365	644	3.73972602739726	DS05
WASP0002056	553	1980	2261	940	4.08860759493671	DS05
WASP0002057	1395	6361	7049	2358	5.05304659498208	DS05
WASP0002058	879	3098	3666	1520	4.17064846416382	DS05
WASP0002059	56	202	193	66	3.44642857142857	DS05
WASP0002060	628	1698	2343	1140	3.73089171974522	DS05
WASP0002061	489	1680	1969	837	4.02658486707566	DS05
WASP0002063	76	236	287	115	3.77631578947368	DS05
WASP0002066	2296	8556	9792	3878	4.26480836236934	DS05
WASP0002067	53	166	212	96	4	DS05
WASP0002068	636	1942	2512	1141	3.9496855345912	DS05
WASP0002069	273	930	1102	454	4.03663003663004	DS05
WASP0002072	274	1527	1393	446	5.08394160583942	DS05
WASP0002073	215	797	857	363	3.98604651162791	DS05
WASP0002075	105	345	359	161	3.41904761904762	DS05
WASP0002078	133	409	545	239	4.09774436090226	DS05
WASP0002079	346	1024	1290	579	3.72832369942197	DS05
WASP0002080	938	2633	3505	1614	3.73667377398721	DS05
WASP0002082	834	3369	3481	1341	4.17386091127098	DS05
WASP0002083	1374	4624	5508	2388	4.00873362445415	DS05
WASP0002085	686	2543	2943	1168	4.29008746355685	DS05
WASP0002086	25	90	74	30	2.96	DS05
WASP0002088	400	1314	1654	750	4.135	DS05
WASP0002089	427	1550	1710	726	4.00468384074941	DS05
WASP0002090	232	869	942	381	4.06034482758621	DS05
WASP0002091	442	1458	1780	777	4.02714932126697	DS05
WASP0002093	49	164	168	78	3.42857142857143	DS05
WASP0002095	549	2720	2621	932	4.77413479052823	DS05
WASP0002096	760	2499	3002	1337	3.95	DS05
WASP0002097	449	1227	1669	769	3.71714922048998	DS05
WASP0002100	381	1106	1358	632	3.56430446194226	DS05
WASP0002102	387	1232	1450	652	3.74677002583979	DS05
WASP0002103	593	1583	2258	1056	3.80775716694772	DS05
WASP0002104	658	1941	2558	1132	3.88753799392097	DS05
WASP0002107	198	599	775	347	3.91414141414141	DS05
WASP0002108	194	639	724	334	3.7319587628866	DS05
WASP0002110	358	1108	1334	599	3.72625698324022	DS05
WASP0002111	358	1072	1386	625	3.87150837988827	DS05
WASP0002112	497	1429	1955	931	3.93360160965795	DS05
WASP0002113	358	1389	1540	640	4.30167597765363	DS05
WASP0002114	529	1512	2018	932	3.81474480151229	DS05
WASP0002115	10	42	3	1	0.3	DS05
WASP0002116	308	899	1203	510	3.90584415584416	DS05
WASP0002117	231	666	822	372	3.55844155844156	DS05
WASP0002118	57	179	206	83	3.6140350877193	DS05
WASP0002119	443	1321	1651	757	3.72686230248307	DS05
WASP0002121	670	2076	2558	1176	3.81791044776119	DS05
WASP0002122	357	1030	1340	600	3.75350140056022	DS05
WASP0002123	62	236	257	92	4.14516129032258	DS05
WASP0002124	321	1338	1355	519	4.22118380062305	DS05
WASP0002125	967	3402	4193	1702	4.33609100310238	DS05
WASP0002127	152	448	540	244	3.55263157894737	DS05
WASP0002128	249	829	927	430	3.72289156626506	DS05
WASP0002129	883	2492	3518	1664	3.9841449603624	DS05
WASP0002131	477	1522	1854	806	3.88679245283019	DS05
WASP0002133	622	2175	2368	1068	3.80707395498392	DS05
WASP0002134	202	678	770	358	3.81188118811881	DS05
WASP0002137	571	1590	2035	966	3.56392294220666	DS05
WASP0002138	458	1340	1700	746	3.7117903930131	DS05
WASP0002139	925	2337	3341	1582	3.61189189189189	DS05
WASP0002140	267	744	937	424	3.50936329588015	DS05
WASP0002141	968	2747	3768	1743	3.89256198347107	DS05
WASP0002143	475	3178	2588	749	5.44842105263158	DS05
WASP0002144	322	1198	1229	518	3.8167701863354	DS05
WASP0002145	200	608	703	325	3.515	DS05
WASP0002146	777	2456	3135	1386	4.03474903474903	DS05
WASP0002149	1072	3652	4240	1807	3.95522388059702	DS05
WASP0002150	245	903	1086	445	4.43265306122449	DS05
WASP0002151	451	2057	2163	783	4.7960088691796	DS05
WASP0002152	613	1698	2327	1098	3.79608482871126	DS05
WASP0002156	182	499	650	306	3.57142857142857	DS05
WASP0002159	62	193	259	112	4.17741935483871	DS05
WASP0002160	407	1234	1587	717	3.8992628992629	DS05
WASP0002161	204	600	762	350	3.73529411764706	DS05
WASP0002163	329	1053	1303	528	3.96048632218845	DS05
WASP0002165	559	1757	2164	958	3.87119856887299	DS05
WASP0002166	1933	6687	8048	3110	4.16347646145887	DS05
WASP0002167	418	1517	1714	726	4.10047846889952	DS05
WASP0002168	1855	6652	7816	3266	4.21347708894879	DS05
WASP0002169	431	1265	1617	735	3.75174013921114	DS05
WASP0002170	551	1527	2188	1006	3.97096188747731	DS05
WASP0002173	1263	4630	5163	2108	4.08788598574822	DS05
WASP0002174	437	1256	1731	819	3.96109839816934	DS05
WASP0002175	187	936	1023	336	5.47058823529412	DS05
WASP0002177	116	512	442	184	3.81034482758621	DS05
WASP0002178	291	1097	1193	527	4.09965635738832	DS05
WASP0002179	351	1235	1458	545	4.15384615384615	DS05
WASP0002180	576	1746	2150	978	3.73263888888889	DS05
WASP0002181	593	2160	2374	954	4.00337268128162	DS05
WASP0002182	954	3074	3870	1738	4.05660377358491	DS05
WASP0002183	874	2489	3420	1597	3.91304347826087	DS05
WASP0002184	903	4893	4653	1460	5.15282392026578	DS05
WASP0002185	256	1212	1138	437	4.4453125	DS05
WASP0002187	1585	5850	6607	2641	4.16845425867508	DS05
WASP0002188	987	2980	3816	1707	3.86626139817629	DS05
WASP0002189	246	851	1012	421	4.11382113821138	DS05
WASP0002190	714	1896	2641	1258	3.69887955182073	DS05
WASP0002191	475	1619	1959	800	4.12421052631579	DS05
WASP0002192	326	1006	1214	550	3.7239263803681	DS05
WASP0002193	406	1346	1557	675	3.83497536945813	DS05
WASP0002194	926	3076	3785	1613	4.08747300215983	DS05
WASP0002195	589	1557	1939	863	3.29202037351443	DS05
WASP0002196	646	2372	2679	1086	4.14705882352941	DS05
WASP0002197	180	697	660	256	3.66666666666667	DS05
WASP0002198	472	1280	1798	846	3.80932203389831	DS05
WASP0002199	254	859	1006	429	3.96062992125984	DS05
WASP0002200	927	2771	3516	1625	3.79288025889968	DS05
WASP0002202	113	416	436	185	3.85840707964602	DS05
WASP0002203	444	1236	1677	802	3.77702702702703	DS05
WASP0002204	673	1879	2536	1203	3.76820208023774	DS05
WASP0002205	76	240	263	112	3.46052631578947	DS05
WASP0002207	283	992	1172	515	4.14134275618375	DS05
WASP0002208	497	1397	1923	896	3.8692152917505	DS05
WASP0002209	206	568	724	336	3.51456310679612	DS05
WASP0002210	317	902	1163	545	3.66876971608833	DS05
WASP0002211	220	659	850	379	3.86363636363636	DS05
WASP0002212	218	635	808	366	3.70642201834862	DS05
WASP0002213	57	214	219	88	3.84210526315789	DS05
WASP0002214	569	1529	2162	1038	3.79964850615114	DS05
WASP0002215	271	1078	1172	485	4.32472324723247	DS05
WASP0002216	626	1776	2510	1139	4.00958466453674	DS05
WASP0002217	909	3494	3847	1529	4.23212321232123	DS05
WASP0002218	86	231	275	130	3.19767441860465	DS05
WASP0002220	51	176	135	56	2.64705882352941	DS05
WASP0002223	9	29	6	3	0.666666666666667	DS05
WASP0002224	1486	6257	6626	2512	4.45895020188425	DS05
WASP0002225	99	299	341	147	3.44444444444444	DS05
WASP0002226	170	500	703	317	4.13529411764706	DS05
WASP0002227	510	2015	2180	867	4.27450980392157	DS05
WASP0002228	127	357	399	186	3.14173228346457	DS05
WASP0002229	417	1144	1509	706	3.61870503597122	DS05
WASP0002230	73	231	267	121	3.65753424657534	DS05
WASP0002231	354	1292	1540	581	4.35028248587571	DS05
WASP0002232	112	434	435	187	3.88392857142857	DS05
WASP0002233	164	852	807	265	4.92073170731707	DS05
WASP0002234	1190	4898	5088	2040	4.27563025210084	DS05
WASP0002235	1281	4530	5393	2266	4.20999219359875	DS05
WASP0002236	288	735	1027	479	3.56597222222222	DS05
WASP0002237	500	1925	2154	892	4.308	DS05
WASP0002238	648	2090	2483	1047	3.83179012345679	DS05
WASP0002239	163	501	684	285	4.19631901840491	DS05
WASP0002240	293	905	1223	551	4.1740614334471	DS05
WASP0002242	318	1076	1276	546	4.0125786163522	DS05
WASP0002243	914	2805	3672	1670	4.01750547045952	DS05
WASP0002244	67	204	267	121	3.98507462686567	DS05
WASP0002245	352	1165	1429	647	4.05965909090909	DS05
WASP0002248	379	1135	1412	625	3.72559366754617	DS05
WASP0002249	1187	3508	4603	2111	3.87784330244313	DS05
WASP0002250	663	2092	2522	1097	3.80392156862745	DS05
