cell	UMI_per_cell	total_reads_per_cell	mapped_reads_per_cell	gene_mapped	mapped_reads_per_UMI	sample
WASP0036063	993	16673	15359	5261	15.4672708962739	DS70
WASP0036064	720	12288	11543	3954	16.0319444444444	DS70
WASP0036066	1348	28988	24816	8165	18.4094955489614	DS70
WASP0036067	467	6354	6028	2113	12.9079229122056	DS70
WASP0036068	476	8389	6685	2191	14.0441176470588	DS70
WASP0036069	1426	19432	20996	7791	14.7237026647966	DS70
WASP0036071	1039	17015	16181	5477	15.5736284889317	DS70
WASP0036072	649	8678	8985	3337	13.84437596302	DS70
WASP0036073	1821	31314	32241	11415	17.7051070840198	DS70
WASP0036074	1761	32314	27788	8656	15.7796706416809	DS70
WASP0036075	1168	23363	19551	5739	16.7388698630137	DS70
WASP0036076	1505	30159	22825	6762	15.1661129568106	DS70
WASP0036077	1543	24988	24029	8328	15.5729099157485	DS70
WASP0036079	6485	133382	110366	34866	17.0186584425598	DS70
WASP0036080	1999	33111	28466	7928	14.24012006003	DS70
WASP0036081	926	14533	15136	5328	16.3455723542117	DS70
WASP0036082	2435	43373	38137	11823	15.6620123203285	DS70
WASP0036083	1487	22869	21636	8791	14.5501008742434	DS70
WASP0036084	793	12629	11932	4509	15.046658259773	DS70
WASP0036086	933	17034	14402	4341	15.4362272240086	DS70
WASP0036087	399	5799	5036	1749	12.6215538847118	DS70
WASP0036088	1982	35048	31275	10874	15.7795156407669	DS70
WASP0036089	3155	56771	48740	15053	15.4484944532488	DS70
WASP0036090	2486	42411	39021	13180	15.6962992759453	DS70
WASP0036091	1898	33374	31010	10988	16.3382507903056	DS70
WASP0036092	1351	18423	20839	7920	15.4248704663212	DS70
WASP0036094	1040	21168	16502	5105	15.8673076923077	DS70
WASP0036096	698	13749	11781	3675	16.878223495702	DS70
WASP0036097	1770	30715	29608	9903	16.7276836158192	DS70
WASP0036099	662	10317	11135	4201	16.8202416918429	DS70
WASP0036101	246	2202	2548	1053	10.3577235772358	DS70
WASP0036102	1608	32149	26088	7809	16.2238805970149	DS70
WASP0036104	1851	33264	28472	8876	15.3819556996218	DS70
WASP0036105	1514	28032	23338	6583	15.4147952443857	DS70
WASP0036106	895	15064	14954	5308	16.7083798882682	DS70
WASP0036107	504	7164	6544	2307	12.984126984127	DS70
WASP0036108	1183	20969	18769	6247	15.865595942519	DS70
WASP0036112	1621	25053	25450	8981	15.7001850709439	DS70
WASP0036113	953	16895	15774	5966	16.5519412381952	DS70
WASP0036115	823	14592	13706	5004	16.6537059538275	DS70
WASP0036116	940	15179	14393	5052	15.3117021276596	DS70
WASP0036117	409	7379	6608	2120	16.1564792176039	DS70
WASP0036118	1577	34496	26213	7728	16.6220672162334	DS70
WASP0036119	1131	18380	18149	6702	16.0468611847922	DS70
WASP0036120	1149	17094	16143	5306	14.0496083550914	DS70
WASP0036121	2069	38608	32472	9990	15.6945384243596	DS70
WASP0036123	377	4810	5289	2007	14.0291777188329	DS70
WASP0036124	550	9267	8724	3108	15.8618181818182	DS70
WASP0036125	1003	18619	15051	5255	15.0059820538385	DS70
WASP0036126	926	19347	14007	3196	15.1263498920086	DS70
WASP0036128	1390	27928	22046	6577	15.8604316546763	DS70
WASP0036129	1264	22510	18960	5417	15	DS70
WASP0036130	689	13079	10844	3581	15.7387518142235	DS70
WASP0036133	312	5837	5065	1644	16.2339743589744	DS70
WASP0036135	2993	47922	45939	15627	15.3488138990979	DS70
WASP0036138	2021	47242	32169	7300	15.9173676397823	DS70
WASP0036139	3773	83402	63684	17815	16.878876225815	DS70
WASP0036140	2572	50599	45432	15596	17.6640746500778	DS70
WASP0036142	1052	19070	17505	6460	16.6397338403042	DS70
WASP0036143	1941	40694	33065	10025	17.0350334878928	DS70
WASP0036144	507	7843	7043	2588	13.8915187376726	DS70
WASP0036145	1227	16997	18811	6907	15.3308883455583	DS70
WASP0036147	1485	26434	23826	7999	16.0444444444444	DS70
WASP0036148	975	17040	16180	5514	16.5948717948718	DS70
WASP0036149	2123	37086	32382	10374	15.2529439472445	DS70
WASP0036150	229	4160	3230	1044	14.1048034934498	DS70
WASP0036152	831	14677	12236	4107	14.7244283995187	DS70
WASP0036154	717	12564	10995	3664	15.3347280334728	DS70
WASP0036155	1424	16123	16722	4878	11.7429775280899	DS70
WASP0036156	1640	28614	25532	8937	15.5682926829268	DS70
WASP0036159	1028	19319	15811	5191	15.3803501945525	DS70
WASP0036161	587	8676	8216	2837	13.9965928449744	DS70
WASP0036162	710	10723	10448	3960	14.7154929577465	DS70
WASP0036163	2552	47049	39520	11928	15.4858934169279	DS70
WASP0036166	1686	34220	27739	8034	16.4525504151839	DS70
WASP0036167	792	17807	13028	3513	16.449494949495	DS70
WASP0036170	1655	34481	26263	7700	15.8688821752266	DS70
WASP0036171	2427	46382	39087	11487	16.1050679851669	DS70
WASP0036173	1328	24350	20911	6745	15.746234939759	DS70
WASP0036175	315	5078	4445	1403	14.1111111111111	DS70
WASP0036176	1448	28313	21816	6161	15.0662983425414	DS70
WASP0036177	560	8414	9142	3513	16.325	DS70
WASP0036178	323	6427	4985	1624	15.4334365325077	DS70
WASP0036179	1592	25017	23873	9208	14.9956030150754	DS70
WASP0036180	1553	24538	24456	9106	15.7475853187379	DS70
WASP0036181	729	10979	11523	4242	15.8065843621399	DS70
WASP0036183	753	11072	11071	3941	14.7025232403718	DS70
WASP0036184	1429	25967	23760	8374	16.6270118964311	DS70
WASP0036190	799	11741	10891	3693	13.630788485607	DS70
WASP0036191	2058	32194	32073	11529	15.5845481049563	DS70
WASP0036192	1095	17899	16683	5391	15.2356164383562	DS70
WASP0036194	1630	31790	27150	8413	16.6564417177914	DS70
WASP0036195	624	11496	9548	2931	15.3012820512821	DS70
WASP0036197	1075	19081	16998	6013	15.8120930232558	DS70
WASP0036199	1834	34679	33215	11947	18.1106870229008	DS70
WASP0036200	3329	66988	49498	13337	14.8687293481526	DS70
WASP0036201	1290	23055	19818	6322	15.3627906976744	DS70
WASP0036202	2181	43207	36030	11068	16.5199449793673	DS70
WASP0036203	889	14943	13469	5036	15.1507311586052	DS70
WASP0036204	680	12307	9911	3219	14.575	DS70
WASP0036205	526	7271	7657	2666	14.5570342205323	DS70
WASP0036206	1218	22034	18600	5475	15.2709359605911	DS70
WASP0036207	213	3006	2360	693	11.0798122065728	DS70
WASP0036212	496	9503	7529	2379	15.179435483871	DS70
WASP0036213	1024	20072	15734	5006	15.365234375	DS70
WASP0036214	1294	20339	19951	6915	15.4180834621329	DS70
WASP0036216	1549	32460	26374	8627	17.0264686894771	DS70
WASP0036217	1793	30613	28797	10249	16.0607919687674	DS70
WASP0036219	381	6384	5356	1530	14.0577427821522	DS70
WASP0036220	1733	24492	25929	9462	14.9619157530294	DS70
WASP0036221	422	7070	6065	1901	14.3720379146919	DS70
WASP0036225	994	16856	15275	5469	15.3672032193159	DS70
WASP0036226	1450	20382	20673	7092	14.2572413793103	DS70
WASP0036227	500	7535	7854	2718	15.708	DS70
WASP0036229	1402	29189	22159	6220	15.8052781740371	DS70
WASP0036230	1416	23810	22773	8148	16.0826271186441	DS70
WASP0036231	697	13933	10430	2909	14.9641319942611	DS70
WASP0036232	1688	30125	27476	9562	16.2772511848341	DS70
WASP0036233	1849	33311	29967	9822	16.2071389940508	DS70
WASP0036234	826	14856	12798	4122	15.4939467312349	DS70
WASP0036236	1233	18772	19075	7054	15.470397404704	DS70
WASP0036238	1211	20890	18566	6004	15.3311312964492	DS70
WASP0036239	949	12430	14391	5600	15.1643835616438	DS70
WASP0036240	567	7397	8739	3612	15.4126984126984	DS70
WASP0036241	417	8228	6408	1977	15.3669064748201	DS70
WASP0036242	1448	25229	21815	7364	15.0656077348066	DS70
WASP0036244	2019	41522	31423	8882	15.5636453689946	DS70
WASP0036245	1714	29106	26263	9091	15.3226371061844	DS70
WASP0036247	946	18053	14678	4858	15.5158562367865	DS70
WASP0036249	1673	33627	28892	9274	17.2695756126718	DS70
WASP0036250	952	17000	15577	5665	16.3623949579832	DS70
WASP0036251	1092	16084	19158	7220	17.543956043956	DS70
WASP0036253	2381	44823	35296	8242	14.8240235195296	DS70
WASP0036256	601	10223	8698	2853	14.4725457570715	DS70
WASP0036257	1192	22831	19543	6176	16.3951342281879	DS70
WASP0036258	655	11353	10087	3673	15.4	DS70
WASP0036259	461	8246	7447	2559	16.1540130151844	DS70
WASP0036262	1480	29515	21678	5130	14.6472972972973	DS70
WASP0036264	1178	19791	18275	6273	15.5135823429542	DS70
WASP0036266	883	14702	12592	4049	14.2604756511891	DS70
WASP0036268	3307	56469	49536	15899	14.9791351678258	DS70
WASP0036271	1599	28756	26102	9016	16.3239524702939	DS70
WASP0036272	1093	23025	16760	4370	15.3339432753888	DS70
WASP0036275	2708	54638	43814	13337	16.1794682422452	DS70
WASP0036279	781	13752	10207	2574	13.0691421254802	DS70
WASP0036280	531	7805	7085	2487	13.3427495291902	DS70
WASP0036281	835	12957	13382	5156	16.0263473053892	DS70
WASP0036282	1452	23445	22310	7668	15.3650137741047	DS70
WASP0036283	618	8611	9107	3467	14.7362459546926	DS70
WASP0036284	718	11201	9798	3175	13.6462395543175	DS70
WASP0036286	934	14002	15041	5607	16.1038543897216	DS70
WASP0036288	1630	33038	26633	7775	16.339263803681	DS70
WASP0036290	433	6147	6708	2632	15.4919168591224	DS70
WASP0036291	3444	59954	50657	14780	14.708768873403	DS70
WASP0036292	928	18341	15644	5248	16.8577586206897	DS70
WASP0036293	1298	24256	21143	7338	16.288906009245	DS70
WASP0036294	980	14968	15589	5722	15.9071428571429	DS70
WASP0036295	672	11060	9248	2971	13.7619047619048	DS70
WASP0036296	460	7097	6609	2095	14.3673913043478	DS70
WASP0036297	830	12545	12460	4459	15.0120481927711	DS70
WASP0036298	444	8233	7172	2253	16.1531531531532	DS70
WASP0036299	1523	22032	20767	7207	13.6355876559422	DS70
WASP0036301	1079	16527	17983	7130	16.6663577386469	DS70
WASP0036302	1477	27020	21747	6737	14.7237643872715	DS70
WASP0036303	1055	21433	16327	5076	15.4758293838863	DS70
WASP0036304	388	6043	6058	2317	15.6134020618557	DS70
WASP0036306	939	17648	15268	5012	16.2598509052183	DS70
WASP0036307	966	16142	13940	4549	14.4306418219462	DS70
WASP0036310	1713	33848	27586	8532	16.1039112667834	DS70
WASP0036311	879	13509	12041	3744	13.6985210466439	DS70
WASP0036312	859	12451	11071	3220	12.8882421420256	DS70
WASP0036313	597	9561	9414	3266	15.7688442211055	DS70
WASP0036315	497	6957	6788	2781	13.6579476861167	DS70
WASP0036316	629	8635	9615	3777	15.2861685214626	DS70
WASP0036317	2080	35801	35386	12683	17.0125	DS70
WASP0036320	1049	16562	15160	5169	14.4518589132507	DS70
WASP0036322	531	10458	8079	2350	15.2146892655367	DS70
WASP0036323	1587	26483	24690	8387	15.5576559546314	DS70
WASP0036324	436	10012	6776	1567	15.5412844036697	DS70
WASP0036325	1792	37105	29206	7847	16.2979910714286	DS70
WASP0036326	1954	34126	29505	9203	15.0997952917093	DS70
WASP0036328	1714	34624	27777	8151	16.205950991832	DS70
WASP0036329	687	10692	10767	3825	15.6724890829694	DS70
WASP0036330	455	9722	7357	2162	16.1692307692308	DS70
WASP0036331	608	8682	9141	3503	15.0345394736842	DS70
WASP0036332	324	5707	4417	1362	13.6327160493827	DS70
WASP0036334	1729	30529	28973	10416	16.7570850202429	DS70
WASP0036336	346	3806	2749	855	7.94508670520231	DS70
WASP0036338	1991	36462	31909	10895	16.0266197890507	DS70
WASP0036340	378	6892	6164	2242	16.3068783068783	DS70
WASP0036341	1599	33816	25914	7317	16.2063789868668	DS70
WASP0036342	197	3598	2792	910	14.1725888324873	DS70
WASP0036343	599	9287	8971	3473	14.9766277128548	DS70
WASP0036349	435	7315	6247	2390	14.3609195402299	DS70
WASP0036350	218	3433	3006	971	13.7889908256881	DS70
WASP0036351	1002	21557	16043	4620	16.0109780439122	DS70
WASP0036352	383	6858	6111	2083	15.9556135770235	DS70
WASP0036353	2418	41000	39136	12987	16.1852770885029	DS70
WASP0036354	1004	17874	15208	4850	15.1474103585657	DS70
WASP0036356	771	10714	12396	4642	16.0778210116732	DS70
WASP0036357	1000	15718	15118	4762	15.118	DS70
WASP0036358	2255	34508	36762	12890	16.3024390243902	DS70
WASP0036359	727	14225	12249	3861	16.8486932599725	DS70
WASP0036361	1302	17047	20413	7582	15.6781874039939	DS70
WASP0036362	877	15725	13327	4338	15.1961231470924	DS70
WASP0036363	965	21153	17075	5971	17.6943005181347	DS70
WASP0036364	230	3161	2801	871	12.1782608695652	DS70
WASP0036365	998	17089	15246	5464	15.2765531062124	DS70
WASP0036366	2314	34304	33465	11518	14.461970613656	DS70
WASP0036369	1218	29527	20822	5150	17.0952380952381	DS70
WASP0036370	2823	51612	44126	13106	15.6308891250443	DS70
WASP0036371	1071	17337	17651	6419	16.4808590102708	DS70
WASP0036373	1801	30740	26302	8195	14.6041088284287	DS70
WASP0036374	1621	30405	26372	8388	16.2689697717458	DS70
WASP0036376	538	10030	8307	2618	15.4405204460967	DS70
WASP0036378	1072	19530	15825	4302	14.7621268656716	DS70
WASP0036381	1910	29984	30050	10525	15.7329842931937	DS70
WASP0036383	1354	21901	20623	7031	15.2311669128508	DS70
WASP0037001	7717	261647	193510	42463	25.0758066606194	DS70
WASP0037002	6427	218954	153262	36470	23.8465847207095	DS70
WASP0037004	1984	68066	46455	10904	23.4148185483871	DS70
WASP0037006	1466	37015	30123	7852	20.5477489768076	DS70
WASP0037007	1363	47781	33571	6876	24.6302274394718	DS70
WASP0037009	2676	78387	62417	14265	23.3247384155456	DS70
WASP0037012	1594	41972	31597	8416	19.8224592220828	DS70
WASP0037013	515	12067	8316	2049	16.147572815534	DS70
WASP0037014	281	6181	4125	704	14.6797153024911	DS70
WASP0037015	1997	52700	42656	11378	21.3600400600901	DS70
WASP0037018	571	13080	10967	1940	19.2066549912434	DS70
WASP0037019	1525	37657	29643	7945	19.4380327868852	DS70
WASP0037022	1014	24158	18629	4865	18.3717948717949	DS70
WASP0037024	546	13230	8904	1904	16.3076923076923	DS70
WASP0037025	1589	46993	35661	8645	22.4424166142228	DS70
WASP0037027	521	16277	10079	2112	19.3454894433781	DS70
WASP0037028	1594	39702	32072	7571	20.1204516938519	DS70
WASP0037030	1742	57050	46695	8125	26.8053960964409	DS70
WASP0037033	2635	55541	50066	15932	19.0003795066414	DS70
WASP0037034	2713	52447	47469	16428	17.4968669369701	DS70
WASP0037035	1822	48841	41829	9706	22.9577387486279	DS70
WASP0037036	380	9300	6382	1204	16.7947368421053	DS70
WASP0037037	2714	75303	58991	16896	21.7358142962417	DS70
WASP0037039	338	6934	4796	1407	14.189349112426	DS70
WASP0037040	1202	35946	26347	5147	21.9193011647255	DS70
WASP0037041	2393	68451	50525	12985	21.1136648558295	DS70
WASP0037042	939	23303	19713	4438	20.9936102236422	DS70
WASP0037044	724	16777	13388	2721	18.4917127071823	DS70
WASP0037045	2023	63415	53663	8234	26.5264458724666	DS70
WASP0037046	1679	45469	36417	8010	21.6896962477665	DS70
WASP0037049	1762	54009	42246	8185	23.9761634506243	DS70
WASP0037053	725	19386	14904	3362	20.5572413793103	DS70
WASP0037057	2289	66101	55424	12056	24.2131935342945	DS70
WASP0037060	1990	56106	46074	9848	23.1527638190955	DS70
WASP0037061	1600	42310	33351	8189	20.844375	DS70
WASP0037064	2280	72377	53423	12234	23.4311403508772	DS70
WASP0037065	1725	42783	32793	8975	19.0104347826087	DS70
WASP0037066	5734	232593	147378	34359	25.702476456226	DS70
WASP0037067	1887	39976	35013	10500	18.5548489666137	DS70
WASP0037068	1293	36060	26431	6367	20.4416086620263	DS70
WASP0037069	1030	26943	24352	3914	23.6427184466019	DS70
WASP0037070	4844	129980	109781	27187	22.6632947976879	DS70
WASP0037071	2779	94596	67761	12745	24.3832313781936	DS70
WASP0037072	893	24498	19617	3489	21.9675251959686	DS70
WASP0037073	1826	34530	32205	11293	17.6369112814896	DS70
WASP0037074	749	18734	15668	2746	20.9185580774366	DS70
WASP0037080	1797	50620	43253	7002	24.0695603784085	DS70
WASP0037082	2952	109620	77701	14743	26.3214769647697	DS70
WASP0037083	730	17049	12717	3316	17.4205479452055	DS70
WASP0037087	1469	37526	33723	6172	22.9564329475834	DS70
WASP0037089	2044	84116	57190	8959	27.9794520547945	DS70
WASP0037091	1431	43555	32936	6232	23.01607267645	DS70
WASP0037095	1107	31948	23076	4366	20.8455284552846	DS70
WASP0037097	760	20294	15075	3586	19.8355263157895	DS70
WASP0037099	3538	118544	96814	16641	27.3640474844545	DS70
WASP0037102	1439	36089	30136	8328	20.9423210562891	DS70
WASP0037103	4837	162537	120460	26019	24.9038660326649	DS70
WASP0037108	1140	34175	28383	5516	24.8973684210526	DS70
WASP0037109	1635	67977	45452	7927	27.7993883792049	DS70
WASP0037110	7393	204519	174669	41060	23.6262680914379	DS70
WASP0037112	572	14246	11092	2459	19.3916083916084	DS70
WASP0037113	3107	113965	81850	16086	26.3437399420663	DS70
WASP0037117	914	21274	15608	4542	17.0765864332604	DS70
WASP0037120	675	16633	14519	2326	21.5096296296296	DS70
WASP0037121	309	7031	4211	981	13.6278317152104	DS70
WASP0037122	2770	83190	64866	14478	23.4173285198556	DS70
WASP0037123	1612	41082	33029	8008	20.4894540942928	DS70
WASP0037124	4665	177612	121396	27653	26.0227224008575	DS70
WASP0037125	971	20597	17648	5088	18.1750772399588	DS70
WASP0037132	1067	25750	19897	5766	18.6476101218369	DS70
WASP0037134	942	26566	21746	3953	23.0849256900212	DS70
WASP0037136	6189	161976	131733	33994	21.2850218128938	DS70
WASP0037141	2749	94662	74783	15727	27.2037104401601	DS70
WASP0037145	780	17198	13950	3980	17.8846153846154	DS70
WASP0037146	2365	48145	42919	13031	18.1475687103594	DS70
WASP0037148	1191	35352	27469	5570	23.063811922754	DS70
WASP0037150	1408	39350	30436	6440	21.6164772727273	DS70
WASP0037152	635	19114	14587	2436	22.9716535433071	DS70
WASP0037153	3736	106457	82245	18849	22.0141862955032	DS70
WASP0037154	811	20186	15959	3806	19.6781750924784	DS70
WASP0037155	876	21967	17090	4295	19.5091324200913	DS70
WASP0037156	1128	27893	23673	5432	20.9867021276596	DS70
WASP0037158	2608	71700	61835	11513	23.7097392638037	DS70
WASP0037159	1480	43087	37050	5825	25.0337837837838	DS70
WASP0037160	5127	171039	123366	27376	24.0620245757753	DS70
WASP0037161	1362	33009	27713	6698	20.3472834067548	DS70
WASP0037162	853	23863	16109	3915	18.8851113716295	DS70
WASP0037164	1442	48721	34366	7238	23.8321775312067	DS70
WASP0037165	814	21897	15728	3672	19.3218673218673	DS70
WASP0037166	1337	32259	26241	5555	19.6267763649963	DS70
WASP0037168	1249	38072	29915	6566	23.951160928743	DS70
WASP0037169	748	15102	12001	3574	16.0441176470588	DS70
WASP0037170	1324	22099	20095	7332	15.1774924471299	DS70
WASP0037172	1153	31446	26182	6246	22.7077189939289	DS70
WASP0037173	1447	43265	32878	6612	22.7214927436075	DS70
WASP0037174	1501	39418	31489	6185	20.9786808794137	DS70
WASP0037175	822	21743	17448	4097	21.2262773722628	DS70
WASP0037176	1392	36597	29241	6218	21.0064655172414	DS70
WASP0037177	1016	30597	21339	4863	21.0029527559055	DS70
WASP0037178	3148	94558	69523	18974	22.0848157560356	DS70
WASP0037181	1786	56212	42705	9188	23.9109742441209	DS70
WASP0037182	2505	64815	54221	13588	21.6451097804391	DS70
WASP0037183	1498	50853	35561	6064	23.7389853137517	DS70
WASP0037184	996	33120	23070	4797	23.1626506024096	DS70
WASP0037186	1279	35889	28047	5555	21.9288506645817	DS70
WASP0037187	844	22526	17627	3904	20.8850710900474	DS70
WASP0037189	2855	73401	63970	13799	22.4063047285464	DS70
WASP0037190	4548	140797	105515	22703	23.2003078276165	DS70
WASP0037191	219	3744	2028	490	9.26027397260274	DS70
WASP0037192	5420	154272	139109	26878	25.6658671586716	DS70
WASP0037195	233	4450	2959	582	12.6995708154506	DS70
WASP0037197	4527	174293	116080	23674	25.6417053236139	DS70
WASP0037200	867	21860	20519	3236	23.6666666666667	DS70
WASP0037206	578	17002	12082	2737	20.9031141868512	DS70
WASP0037210	201	4734	3080	650	15.3233830845771	DS70
WASP0037212	1034	33928	24344	5449	23.5435203094778	DS70
WASP0037213	470	11303	7766	1549	16.5234042553192	DS70
WASP0037214	2100	65336	46852	11014	22.3104761904762	DS70
WASP0037217	1096	31835	24406	5499	22.2682481751825	DS70
WASP0037218	1144	38281	26173	6039	22.8784965034965	DS70
WASP0037219	1819	56456	45761	7812	25.1572292468389	DS70
WASP0037224	3120	68600	61995	13023	19.8701923076923	DS70
WASP0037225	2026	66888	50025	10598	24.6915103652517	DS70
WASP0037232	2143	74094	58250	11766	27.1815212319179	DS70
WASP0037233	1238	33587	24077	6667	19.4483037156704	DS70
WASP0037234	1660	44535	37602	7833	22.6518072289157	DS70
WASP0037235	1617	43132	35693	7019	22.0735930735931	DS70
WASP0037238	1167	33533	26264	5474	22.5055698371894	DS70
WASP0037239	3110	67726	64627	14821	20.78038585209	DS70
WASP0037240	1794	49421	37187	9139	20.7285395763657	DS70
WASP0037242	1269	35496	28911	5712	22.7825059101655	DS70
WASP0037243	524	11869	9015	1893	17.2041984732824	DS70
WASP0037244	1579	46309	39076	8777	24.7473084230526	DS70
WASP0037246	1037	28654	22262	5095	21.4676952748312	DS70
WASP0037248	1386	34377	27871	7561	20.1089466089466	DS70
WASP0037249	1050	45430	30202	5246	28.7638095238095	DS70
WASP0037250	626	19630	14188	2868	22.6645367412141	DS70
WASP0037252	1413	48419	33848	7620	23.9547062986553	DS70
WASP0037253	4336	114790	92601	24154	21.3563191881919	DS70
WASP0037260	370	9148	5987	1453	16.1810810810811	DS70
WASP0037261	660	17066	14089	3020	21.3469696969697	DS70
WASP0037263	1673	44811	36098	9161	21.5768081291094	DS70
WASP0037266	2067	45364	39951	11758	19.3280116110305	DS70
WASP0037267	826	22841	16571	3278	20.0617433414044	DS70
WASP0037268	298	6520	4418	975	14.8255033557047	DS70
WASP0037270	1032	25041	18885	4674	18.2994186046512	DS70
WASP0037271	2070	61348	44599	10668	21.5454106280193	DS70
WASP0037273	867	36788	22168	3252	25.5686274509804	DS70
WASP0037275	736	19921	15739	3485	21.3845108695652	DS70
WASP0037276	3945	131542	94521	21518	23.9596958174905	DS70
WASP0037278	1232	34841	27459	6020	22.2881493506494	DS70
WASP0037280	8042	286658	199574	43647	24.816463566277	DS70
WASP0037282	1847	57450	42915	9438	23.2349756361668	DS70
WASP0037283	448	11647	7739	1848	17.2745535714286	DS70
WASP0037285	908	40007	25141	3814	27.6883259911894	DS70
WASP0037286	1847	51492	39707	10083	21.4981050351922	DS70
WASP0037287	2788	96459	70781	15174	25.3877331420373	DS70
WASP0037288	2014	55603	44638	9543	22.1638530287984	DS70
WASP0037290	1188	32247	26691	6253	22.4671717171717	DS70
WASP0037292	852	23899	19774	4727	23.2089201877934	DS70
WASP0037295	380	6785	4805	1177	12.6447368421053	DS70
WASP0037297	441	11137	8676	1375	19.6734693877551	DS70
WASP0037298	622	16782	11042	2430	17.7524115755627	DS70
WASP0037299	1060	27387	22186	5098	20.9301886792453	DS70
WASP0037300	571	15872	12259	2499	21.4693520140105	DS70
WASP0037303	1279	36640	28457	5840	22.2494136043784	DS70
WASP0037305	4773	124698	99550	26591	20.856903415043	DS70
WASP0037306	1326	41933	31880	6891	24.0422322775264	DS70
WASP0037308	585	16339	11822	2763	20.208547008547	DS70
WASP0037309	517	10269	8206	2274	15.8723404255319	DS70
WASP0037310	737	17461	15794	3067	21.4301221166893	DS70
WASP0037311	310	6634	3996	1016	12.8903225806452	DS70
WASP0037312	3655	121690	95737	17205	26.1934336525308	DS70
WASP0037314	2130	52039	42521	12585	19.9629107981221	DS70
WASP0037316	1533	39183	29568	8044	19.2876712328767	DS70
WASP0037318	1862	53418	41420	9874	22.2448979591837	DS70
WASP0037320	949	30958	21914	4143	23.0916754478398	DS70
WASP0037323	1841	40360	35717	10738	19.4008690928843	DS70
WASP0037326	1219	35893	26853	6210	22.0287120590648	DS70
WASP0037329	3167	84565	69705	18486	22.0097884433218	DS70
WASP0037331	2755	91509	68154	13645	24.7382940108893	DS70
WASP0037332	630	14101	11238	3279	17.8380952380952	DS70
WASP0037333	2038	64223	55039	7914	27.0063788027478	DS70
WASP0037335	755	18877	13894	3326	18.4026490066225	DS70
WASP0037338	1287	38586	28893	6661	22.4498834498835	DS70
WASP0037339	1693	43804	35209	8929	20.7968103957472	DS70
WASP0037342	2186	69105	47675	11391	21.8092406221409	DS70
WASP0037343	1507	35242	30039	7725	19.9329794293298	DS70
WASP0037345	1961	59319	47282	8212	24.1111677715451	DS70
WASP0037346	1526	38927	30010	7641	19.6657929226737	DS70
WASP0037347	2677	116828	74829	13807	27.9525588345163	DS70
WASP0037350	2271	75048	57944	11803	25.5147512109203	DS70
WASP0037351	2193	62836	46306	10262	21.1153670770634	DS70
WASP0037352	1041	20274	17229	5132	16.5504322766571	DS70
WASP0037353	1447	34160	27214	6820	18.8071872840359	DS70
WASP0037354	1114	37701	25460	4444	22.8545780969479	DS70
WASP0037357	2950	90460	68471	14039	23.2105084745763	DS70
WASP0037358	727	15529	12280	3493	16.8913342503439	DS70
WASP0037359	1282	33634	25809	7601	20.1318252730109	DS70
WASP0037361	1172	28848	23226	4539	19.8174061433447	DS70
WASP0037362	802	18292	15103	4266	18.8316708229426	DS70
WASP0037363	2393	100011	69436	12044	29.0162975344756	DS70
WASP0037365	5996	212467	154958	34537	25.8435623749166	DS70
WASP0037369	1164	29721	21960	5131	18.8659793814433	DS70
WASP0037370	512	12245	8935	1741	17.451171875	DS70
WASP0037371	1077	25228	19875	4352	18.4540389972145	DS70
WASP0037372	508	11904	8578	1542	16.8858267716535	DS70
WASP0037374	1803	57574	44734	9198	24.8108707709373	DS70
WASP0037376	1354	33387	25932	6634	19.152141802068	DS70
WASP0037377	2660	69240	54902	14289	20.6398496240602	DS70
WASP0037378	1729	39759	35640	9657	20.6130711393869	DS70
WASP0037380	1823	49377	40364	9067	22.141524958859	DS70
WASP0037381	1412	54832	33936	7253	24.0339943342776	DS70
WASP0037383	3498	102166	84718	18400	24.2189822755861	DS70
WASP0038004	215	6769	3901	815	18.1441860465116	DS70
WASP0038017	3055	173586	124478	24646	40.7456628477905	DS70
WASP0038019	1426	65206	44958	11151	31.5273492286115	DS70
WASP0038020	204	6369	4485	1223	21.9852941176471	DS70
WASP0038023	617	27544	21519	5268	34.8768233387358	DS70
WASP0038025	1105	44547	33950	8994	30.7239819004525	DS70
WASP0038030	708	34158	26448	5635	37.3559322033898	DS70
WASP0038033	145	1971	2185	965	15.0689655172414	DS70
WASP0038036	1313	68281	44634	9561	33.993907083016	DS70
WASP0038042	1673	93031	65547	12776	39.1793185893604	DS70
WASP0038043	261	9539	6827	1656	26.1570881226054	DS70
WASP0038044	2069	78338	59128	16158	28.5780570323828	DS70
WASP0038046	361	11859	9256	2590	25.6398891966759	DS70
WASP0038053	715	30069	22216	5347	31.0713286713287	DS70
WASP0038069	1133	50448	39567	8301	34.9223300970874	DS70
WASP0038073	1294	46746	40338	11107	31.1731066460587	DS70
WASP0038078	1542	74044	53907	13054	34.9591439688716	DS70
WASP0038079	444	14397	10829	3073	24.3896396396396	DS70
WASP0038080	963	45512	32616	7383	33.8691588785047	DS70
WASP0038081	2267	106128	85450	20278	37.6929863255404	DS70
WASP0038092	1037	41327	31270	8923	30.1542912246866	DS70
WASP0038096	168	4937	3115	660	18.5416666666667	DS70
WASP0038098	170	5085	2855	600	16.7941176470588	DS70
WASP0038105	1091	58976	42548	7805	38.9990834097159	DS70
WASP0038109	3246	163239	117366	28982	36.1571164510166	DS70
WASP0038111	299	11412	6662	1313	22.2809364548495	DS70
